timestamp,street_name,vehicle_count,vehicle_type
2025-05-06 04:00:00,Corso Buenos Aires,346,car
2025-05-06 04:00:00,Viale Monza,462,car
2025-05-06 04:00:00,Corso Venezia,316,car
2025-05-06 04:00:00,Via Torino,189,motorcycle
2025-05-06 04:00:00,Corso Garibaldi,453,car
2025-05-06 04:00:00,Viale Papiniano,368,car
2025-05-06 04:15:00,Corso Buenos Aires,218,car
2025-05-06 04:15:00,Viale Monza,227,truck
2025-05-06 04:15:00,Corso Venezia,463,motorcycle
2025-05-06 04:15:00,Via Torino,251,bus
2025-05-06 04:15:00,Corso Garibaldi,142,motorcycle
2025-05-06 04:15:00,Viale Papiniano,416,motorcycle
2025-05-06 04:30:00,Corso Buenos Aires,190,truck
2025-05-06 04:30:00,Viale Monza,88,bus
2025-05-06 04:30:00,Corso Venezia,377,truck
2025-05-06 04:30:00,Via Torino,489,truck
2025-05-06 04:30:00,Corso Garibaldi,346,bus
2025-05-06 04:30:00,Viale Papiniano,282,truck
2025-05-06 04:45:00,Corso Buenos Aires,82,motorcycle
2025-05-06 04:45:00,Viale Monza,75,car
2025-05-06 04:45:00,Corso Venezia,312,car
2025-05-06 04:45:00,Via Torino,136,car
2025-05-06 04:45:00,Corso Garibaldi,104,car
2025-05-06 04:45:00,Viale Papiniano,162,bus
2025-05-06 05:00:00,Corso Buenos Aires,197,truck
2025-05-06 05:00:00,Viale Monza,385,truck
2025-05-06 05:00:00,Corso Venezia,424,motorcycle
2025-05-06 05:00:00,Via Torino,419,truck
2025-05-06 05:00:00,Corso Garibaldi,74,car
2025-05-06 05:00:00,Viale Papiniano,439,motorcycle
2025-05-06 05:15:00,Corso Buenos Aires,178,truck
2025-05-06 05:15:00,Viale Monza,481,bus
2025-05-06 05:15:00,Corso Venezia,364,truck
2025-05-06 05:15:00,Via Torino,460,bus
2025-05-06 05:15:00,Corso Garibaldi,135,motorcycle
2025-05-06 05:15:00,Viale Papiniano,293,bus
2025-05-06 05:30:00,Corso Buenos Aires,245,truck
2025-05-06 05:30:00,Viale Monza,409,motorcycle
2025-05-06 05:30:00,Corso Venezia,223,bus
2025-05-06 05:30:00,Via Torino,72,motorcycle
2025-05-06 05:30:00,Corso Garibaldi,316,truck
2025-05-06 05:30:00,Viale Papiniano,193,motorcycle
2025-05-06 05:45:00,Corso Buenos Aires,177,bus
2025-05-06 05:45:00,Viale Monza,240,bus
2025-05-06 05:45:00,Corso Venezia,210,motorcycle
2025-05-06 05:45:00,Via Torino,213,car
2025-05-06 05:45:00,Corso Garibaldi,203,motorcycle
2025-05-06 05:45:00,Viale Papiniano,311,truck
2025-05-06 06:00:00,Corso Buenos Aires,358,motorcycle
2025-05-06 06:00:00,Viale Monza,218,bus
2025-05-06 06:00:00,Corso Venezia,404,truck
2025-05-06 06:00:00,Via Torino,153,bus
2025-05-06 06:00:00,Corso Garibaldi,202,car
2025-05-06 06:00:00,Viale Papiniano,142,bus
2025-05-06 06:15:00,Corso Buenos Aires,304,motorcycle
2025-05-06 06:15:00,Viale Monza,366,car
2025-05-06 06:15:00,Corso Venezia,100,truck
2025-05-06 06:15:00,Via Torino,275,car
2025-05-06 06:15:00,Corso Garibaldi,325,motorcycle
2025-05-06 06:15:00,Viale Papiniano,495,bus
2025-05-06 06:30:00,Corso Buenos Aires,382,car
2025-05-06 06:30:00,Viale Monza,138,bus
2025-05-06 06:30:00,Corso Venezia,341,motorcycle
2025-05-06 06:30:00,Via Torino,478,motorcycle
2025-05-06 06:30:00,Corso Garibaldi,481,car
2025-05-06 06:30:00,Viale Papiniano,271,bus
2025-05-06 06:45:00,Corso Buenos Aires,52,bus
2025-05-06 06:45:00,Viale Monza,338,bus
2025-05-06 06:45:00,Corso Venezia,400,bus
2025-05-06 06:45:00,Via Torino,96,car
2025-05-06 06:45:00,Corso Garibaldi,185,bus
2025-05-06 06:45:00,Viale Papiniano,115,motorcycle
2025-05-06 07:00:00,Corso Buenos Aires,167,car
2025-05-06 07:00:00,Viale Monza,333,truck
2025-05-06 07:00:00,Corso Venezia,410,bus
2025-05-06 07:00:00,Via Torino,149,truck
2025-05-06 07:00:00,Corso Garibaldi,376,bus
2025-05-06 07:00:00,Viale Papiniano,232,bus
2025-05-06 07:15:00,Corso Buenos Aires,117,car
2025-05-06 07:15:00,Viale Monza,92,motorcycle
2025-05-06 07:15:00,Corso Venezia,193,bus
2025-05-06 07:15:00,Via Torino,262,car
2025-05-06 07:15:00,Corso Garibaldi,491,motorcycle
2025-05-06 07:15:00,Viale Papiniano,476,truck
2025-05-06 07:30:00,Corso Buenos Aires,248,truck
2025-05-06 07:30:00,Viale Monza,162,car
2025-05-06 07:30:00,Corso Venezia,399,truck
2025-05-06 07:30:00,Via Torino,256,bus
2025-05-06 07:30:00,Corso Garibaldi,284,bus
2025-05-06 07:30:00,Viale Papiniano,125,bus
2025-05-06 07:45:00,Corso Buenos Aires,152,car
2025-05-06 07:45:00,Viale Monza,130,bus
2025-05-06 07:45:00,Corso Venezia,51,car
2025-05-06 07:45:00,Via Torino,96,car
2025-05-06 07:45:00,Corso Garibaldi,302,car
2025-05-06 07:45:00,Viale Papiniano,483,bus
2025-05-06 08:00:00,Corso Buenos Aires,474,motorcycle
2025-05-06 08:00:00,Viale Monza,124,truck
2025-05-06 08:00:00,Corso Venezia,466,motorcycle
2025-05-06 08:00:00,Via Torino,398,motorcycle
2025-05-06 08:00:00,Corso Garibaldi,88,truck
2025-05-06 08:00:00,Viale Papiniano,275,motorcycle
2025-05-06 08:15:00,Corso Buenos Aires,212,motorcycle
2025-05-06 08:15:00,Viale Monza,207,truck
2025-05-06 08:15:00,Corso Venezia,134,truck
2025-05-06 08:15:00,Via Torino,107,truck
2025-05-06 08:15:00,Corso Garibaldi,434,truck
2025-05-06 08:15:00,Viale Papiniano,455,motorcycle
2025-05-06 08:30:00,Corso Buenos Aires,278,bus
2025-05-06 08:30:00,Viale Monza,260,motorcycle
2025-05-06 08:30:00,Corso Venezia,152,car
2025-05-06 08:30:00,Via Torino,248,truck
2025-05-06 08:30:00,Corso Garibaldi,283,car
2025-05-06 08:30:00,Viale Papiniano,183,car
2025-05-06 08:45:00,Corso Buenos Aires,108,truck
2025-05-06 08:45:00,Viale Monza,456,motorcycle
2025-05-06 08:45:00,Corso Venezia,308,bus
2025-05-06 08:45:00,Via Torino,440,car
2025-05-06 08:45:00,Corso Garibaldi,69,bus
2025-05-06 08:45:00,Viale Papiniano,255,motorcycle
2025-05-06 09:00:00,Corso Buenos Aires,383,bus
2025-05-06 09:00:00,Viale Monza,496,bus
2025-05-06 09:00:00,Corso Venezia,263,truck
2025-05-06 09:00:00,Via Torino,96,truck
2025-05-06 09:00:00,Corso Garibaldi,227,car
2025-05-06 09:00:00,Viale Papiniano,357,car
2025-05-06 09:15:00,Corso Buenos Aires,167,truck
2025-05-06 09:15:00,Viale Monza,169,motorcycle
2025-05-06 09:15:00,Corso Venezia,484,bus
2025-05-06 09:15:00,Via Torino,137,car
2025-05-06 09:15:00,Corso Garibaldi,470,motorcycle
2025-05-06 09:15:00,Viale Papiniano,382,truck
2025-05-06 09:30:00,Corso Buenos Aires,195,car
2025-05-06 09:30:00,Viale Monza,371,motorcycle
2025-05-06 09:30:00,Corso Venezia,183,motorcycle
2025-05-06 09:30:00,Via Torino,256,bus
2025-05-06 09:30:00,Corso Garibaldi,449,motorcycle
2025-05-06 09:30:00,Viale Papiniano,294,truck
2025-05-06 09:45:00,Corso Buenos Aires,376,car
2025-05-06 09:45:00,Viale Monza,465,car
2025-05-06 09:45:00,Corso Venezia,281,car
2025-05-06 09:45:00,Via Torino,137,bus
2025-05-06 09:45:00,Corso Garibaldi,93,car
2025-05-06 09:45:00,Viale Papiniano,391,car
2025-05-06 10:00:00,Corso Buenos Aires,354,motorcycle
2025-05-06 10:00:00,Viale Monza,432,motorcycle
2025-05-06 10:00:00,Corso Venezia,326,car
2025-05-06 10:00:00,Via Torino,328,motorcycle
2025-05-06 10:00:00,Corso Garibaldi,119,bus
2025-05-06 10:00:00,Viale Papiniano,170,car
2025-05-06 10:15:00,Corso Buenos Aires,146,motorcycle
2025-05-06 10:15:00,Viale Monza,495,truck
2025-05-06 10:15:00,Corso Venezia,98,motorcycle
2025-05-06 10:15:00,Via Torino,292,motorcycle
2025-05-06 10:15:00,Corso Garibaldi,110,bus
2025-05-06 10:15:00,Viale Papiniano,409,car
2025-05-06 10:30:00,Corso Buenos Aires,407,car
2025-05-06 10:30:00,Viale Monza,454,truck
2025-05-06 10:30:00,Corso Venezia,396,car
2025-05-06 10:30:00,Via Torino,83,car
2025-05-06 10:30:00,Corso Garibaldi,87,truck
2025-05-06 10:30:00,Viale Papiniano,386,truck
2025-05-06 10:45:00,Corso Buenos Aires,363,bus
2025-05-06 10:45:00,Viale Monza,381,bus
2025-05-06 10:45:00,Corso Venezia,145,truck
2025-05-06 10:45:00,Via Torino,397,motorcycle
2025-05-06 10:45:00,Corso Garibaldi,435,motorcycle
2025-05-06 10:45:00,Viale Papiniano,104,bus
2025-05-06 11:00:00,Corso Buenos Aires,123,bus
2025-05-06 11:00:00,Viale Monza,206,motorcycle
2025-05-06 11:00:00,Corso Venezia,76,motorcycle
2025-05-06 11:00:00,Via Torino,287,motorcycle
2025-05-06 11:00:00,Corso Garibaldi,80,motorcycle
2025-05-06 11:00:00,Viale Papiniano,325,car
2025-05-06 11:15:00,Corso Buenos Aires,102,car
2025-05-06 11:15:00,Viale Monza,475,car
2025-05-06 11:15:00,Corso Venezia,278,truck
2025-05-06 11:15:00,Via Torino,289,motorcycle
2025-05-06 11:15:00,Corso Garibaldi,188,car
2025-05-06 11:15:00,Viale Papiniano,130,bus
2025-05-06 11:30:00,Corso Buenos Aires,219,motorcycle
2025-05-06 11:30:00,Viale Monza,403,truck
2025-05-06 11:30:00,Corso Venezia,443,motorcycle
2025-05-06 11:30:00,Via Torino,133,motorcycle
2025-05-06 11:30:00,Corso Garibaldi,493,bus
2025-05-06 11:30:00,Viale Papiniano,253,truck
2025-05-06 11:45:00,Corso Buenos Aires,444,truck
2025-05-06 11:45:00,Viale Monza,369,truck
2025-05-06 11:45:00,Corso Venezia,341,car
2025-05-06 11:45:00,Via Torino,225,car
2025-05-06 11:45:00,Corso Garibaldi,118,car
2025-05-06 11:45:00,Viale Papiniano,388,car
2025-05-06 12:00:00,Corso Buenos Aires,199,truck
2025-05-06 12:00:00,Viale Monza,422,truck
2025-05-06 12:00:00,Corso Venezia,191,truck
2025-05-06 12:00:00,Via Torino,366,car
2025-05-06 12:00:00,Corso Garibaldi,465,car
2025-05-06 12:00:00,Viale Papiniano,338,bus
2025-05-06 12:15:00,Corso Buenos Aires,199,car
2025-05-06 12:15:00,Viale Monza,136,bus
2025-05-06 12:15:00,Corso Venezia,286,truck
2025-05-06 12:15:00,Via Torino,50,motorcycle
2025-05-06 12:15:00,Corso Garibaldi,124,car
2025-05-06 12:15:00,Viale Papiniano,194,truck
2025-05-06 12:30:00,Corso Buenos Aires,231,car
2025-05-06 12:30:00,Viale Monza,419,motorcycle
2025-05-06 12:30:00,Corso Venezia,198,bus
2025-05-06 12:30:00,Via Torino,187,motorcycle
2025-05-06 12:30:00,Corso Garibaldi,477,truck
2025-05-06 12:30:00,Viale Papiniano,266,truck
2025-05-06 12:45:00,Corso Buenos Aires,185,bus
2025-05-06 12:45:00,Viale Monza,218,truck
2025-05-06 12:45:00,Corso Venezia,258,motorcycle
2025-05-06 12:45:00,Via Torino,309,bus
2025-05-06 12:45:00,Corso Garibaldi,223,truck
2025-05-06 12:45:00,Viale Papiniano,404,truck
2025-05-06 13:00:00,Corso Buenos Aires,168,bus
2025-05-06 13:00:00,Viale Monza,142,truck
2025-05-06 13:00:00,Corso Venezia,223,truck
2025-05-06 13:00:00,Via Torino,140,car
2025-05-06 13:00:00,Corso Garibaldi,493,bus
2025-05-06 13:00:00,Viale Papiniano,84,motorcycle
2025-05-06 13:15:00,Corso Buenos Aires,322,car
2025-05-06 13:15:00,Viale Monza,55,bus
2025-05-06 13:15:00,Corso Venezia,421,truck
2025-05-06 13:15:00,Via Torino,204,car
2025-05-06 13:15:00,Corso Garibaldi,187,truck
2025-05-06 13:15:00,Viale Papiniano,388,bus
2025-05-06 13:30:00,Corso Buenos Aires,296,truck
2025-05-06 13:30:00,Viale Monza,332,motorcycle
2025-05-06 13:30:00,Corso Venezia,323,bus
2025-05-06 13:30:00,Via Torino,229,motorcycle
2025-05-06 13:30:00,Corso Garibaldi,306,motorcycle
2025-05-06 13:30:00,Viale Papiniano,449,bus
2025-05-06 13:45:00,Corso Buenos Aires,138,car
2025-05-06 13:45:00,Viale Monza,106,bus
2025-05-06 13:45:00,Corso Venezia,492,car
2025-05-06 13:45:00,Via Torino,152,motorcycle
2025-05-06 13:45:00,Corso Garibaldi,127,truck
2025-05-06 13:45:00,Viale Papiniano,405,truck
2025-05-06 14:00:00,Corso Buenos Aires,339,car
2025-05-06 14:00:00,Viale Monza,70,motorcycle
2025-05-06 14:00:00,Corso Venezia,121,car
2025-05-06 14:00:00,Via Torino,154,motorcycle
2025-05-06 14:00:00,Corso Garibaldi,310,motorcycle
2025-05-06 14:00:00,Viale Papiniano,66,truck
2025-05-06 14:15:00,Corso Buenos Aires,112,truck
2025-05-06 14:15:00,Viale Monza,361,car
2025-05-06 14:15:00,Corso Venezia,254,motorcycle
2025-05-06 14:15:00,Via Torino,165,bus
2025-05-06 14:15:00,Corso Garibaldi,175,bus
2025-05-06 14:15:00,Viale Papiniano,410,car
2025-05-06 14:30:00,Corso Buenos Aires,335,car
2025-05-06 14:30:00,Viale Monza,427,bus
2025-05-06 14:30:00,Corso Venezia,442,bus
2025-05-06 14:30:00,Via Torino,314,motorcycle
2025-05-06 14:30:00,Corso Garibaldi,477,bus
2025-05-06 14:30:00,Viale Papiniano,113,motorcycle
2025-05-06 14:45:00,Corso Buenos Aires,398,bus
2025-05-06 14:45:00,Viale Monza,484,truck
2025-05-06 14:45:00,Corso Venezia,67,truck
2025-05-06 14:45:00,Via Torino,222,car
2025-05-06 14:45:00,Corso Garibaldi,389,truck
2025-05-06 14:45:00,Viale Papiniano,117,truck
2025-05-06 15:00:00,Corso Buenos Aires,253,car
2025-05-06 15:00:00,Viale Monza,316,bus
2025-05-06 15:00:00,Corso Venezia,325,bus
2025-05-06 15:00:00,Via Torino,50,bus
2025-05-06 15:00:00,Corso Garibaldi,244,car
2025-05-06 15:00:00,Viale Papiniano,252,motorcycle
2025-05-06 15:15:00,Corso Buenos Aires,183,truck
2025-05-06 15:15:00,Viale Monza,169,bus
2025-05-06 15:15:00,Corso Venezia,373,truck
2025-05-06 15:15:00,Via Torino,447,truck
2025-05-06 15:15:00,Corso Garibaldi,150,bus
2025-05-06 15:15:00,Viale Papiniano,315,motorcycle
2025-05-06 15:30:00,Corso Buenos Aires,251,motorcycle
2025-05-06 15:30:00,Viale Monza,196,bus
2025-05-06 15:30:00,Corso Venezia,150,car
2025-05-06 15:30:00,Via Torino,195,car
2025-05-06 15:30:00,Corso Garibaldi,311,car
2025-05-06 15:30:00,Viale Papiniano,345,bus
2025-05-06 15:45:00,Corso Buenos Aires,493,motorcycle
2025-05-06 15:45:00,Viale Monza,248,motorcycle
2025-05-06 15:45:00,Corso Venezia,242,motorcycle
2025-05-06 15:45:00,Via Torino,397,motorcycle
2025-05-06 15:45:00,Corso Garibaldi,193,car
2025-05-06 15:45:00,Viale Papiniano,167,motorcycle
2025-05-06 16:00:00,Corso Buenos Aires,291,motorcycle
2025-05-06 16:00:00,Viale Monza,435,truck
2025-05-06 16:00:00,Corso Venezia,263,truck
2025-05-06 16:00:00,Via Torino,455,truck
2025-05-06 16:00:00,Corso Garibaldi,378,truck
2025-05-06 16:00:00,Viale Papiniano,300,truck
2025-05-06 16:15:00,Corso Buenos Aires,447,bus
2025-05-06 16:15:00,Viale Monza,70,motorcycle
2025-05-06 16:15:00,Corso Venezia,217,bus
2025-05-06 16:15:00,Via Torino,364,motorcycle
2025-05-06 16:15:00,Corso Garibaldi,464,motorcycle
2025-05-06 16:15:00,Viale Papiniano,117,motorcycle
2025-05-06 16:30:00,Corso Buenos Aires,257,car
2025-05-06 16:30:00,Viale Monza,353,truck
2025-05-06 16:30:00,Corso Venezia,475,truck
2025-05-06 16:30:00,Via Torino,352,bus
2025-05-06 16:30:00,Corso Garibaldi,184,truck
2025-05-06 16:30:00,Viale Papiniano,335,car
2025-05-06 16:45:00,Corso Buenos Aires,353,truck
2025-05-06 16:45:00,Viale Monza,287,motorcycle
2025-05-06 16:45:00,Corso Venezia,316,bus
2025-05-06 16:45:00,Via Torino,186,bus
2025-05-06 16:45:00,Corso Garibaldi,400,bus
2025-05-06 16:45:00,Viale Papiniano,60,truck
2025-05-06 17:00:00,Corso Buenos Aires,133,truck
2025-05-06 17:00:00,Viale Monza,67,motorcycle
2025-05-06 17:00:00,Corso Venezia,174,motorcycle
2025-05-06 17:00:00,Via Torino,67,bus
2025-05-06 17:00:00,Corso Garibaldi,100,bus
2025-05-06 17:00:00,Viale Papiniano,494,bus
2025-05-06 17:15:00,Corso Buenos Aires,346,truck
2025-05-06 17:15:00,Viale Monza,497,car
2025-05-06 17:15:00,Corso Venezia,67,bus
2025-05-06 17:15:00,Via Torino,167,bus
2025-05-06 17:15:00,Corso Garibaldi,296,truck
2025-05-06 17:15:00,Viale Papiniano,339,truck
2025-05-06 17:30:00,Corso Buenos Aires,377,bus
2025-05-06 17:30:00,Viale Monza,164,motorcycle
2025-05-06 17:30:00,Corso Venezia,379,truck
2025-05-06 17:30:00,Via Torino,352,truck
2025-05-06 17:30:00,Corso Garibaldi,130,motorcycle
2025-05-06 17:30:00,Viale Papiniano,145,bus
2025-05-06 17:45:00,Corso Buenos Aires,323,bus
2025-05-06 17:45:00,Viale Monza,164,bus
2025-05-06 17:45:00,Corso Venezia,359,bus
2025-05-06 17:45:00,Via Torino,487,bus
2025-05-06 17:45:00,Corso Garibaldi,95,truck
2025-05-06 17:45:00,Viale Papiniano,211,truck
2025-05-06 18:00:00,Corso Buenos Aires,350,motorcycle
2025-05-06 18:00:00,Viale Monza,264,bus
2025-05-06 18:00:00,Corso Venezia,382,car
2025-05-06 18:00:00,Via Torino,195,motorcycle
2025-05-06 18:00:00,Corso Garibaldi,287,bus
2025-05-06 18:00:00,Viale Papiniano,499,car
2025-05-06 18:15:00,Corso Buenos Aires,99,car
2025-05-06 18:15:00,Viale Monza,442,bus
2025-05-06 18:15:00,Corso Venezia,247,motorcycle
2025-05-06 18:15:00,Via Torino,478,car
2025-05-06 18:15:00,Corso Garibaldi,217,truck
2025-05-06 18:15:00,Viale Papiniano,207,bus
2025-05-06 18:30:00,Corso Buenos Aires,385,car
2025-05-06 18:30:00,Viale Monza,423,bus
2025-05-06 18:30:00,Corso Venezia,173,motorcycle
2025-05-06 18:30:00,Via Torino,114,truck
2025-05-06 18:30:00,Corso Garibaldi,212,motorcycle
2025-05-06 18:30:00,Viale Papiniano,275,motorcycle
2025-05-06 18:45:00,Corso Buenos Aires,327,bus
2025-05-06 18:45:00,Viale Monza,71,truck
2025-05-06 18:45:00,Corso Venezia,430,motorcycle
2025-05-06 18:45:00,Via Torino,91,bus
2025-05-06 18:45:00,Corso Garibaldi,92,motorcycle
2025-05-06 18:45:00,Viale Papiniano,339,car
2025-05-06 19:00:00,Corso Buenos Aires,305,truck
2025-05-06 19:00:00,Viale Monza,459,bus
2025-05-06 19:00:00,Corso Venezia,308,motorcycle
2025-05-06 19:00:00,Via Torino,123,truck
2025-05-06 19:00:00,Corso Garibaldi,151,motorcycle
2025-05-06 19:00:00,Viale Papiniano,489,car
2025-05-06 19:15:00,Corso Buenos Aires,494,bus
2025-05-06 19:15:00,Viale Monza,80,motorcycle
2025-05-06 19:15:00,Corso Venezia,83,car
2025-05-06 19:15:00,Via Torino,405,truck
2025-05-06 19:15:00,Corso Garibaldi,491,truck
2025-05-06 19:15:00,Viale Papiniano,483,car
2025-05-06 19:30:00,Corso Buenos Aires,301,motorcycle
2025-05-06 19:30:00,Viale Monza,297,motorcycle
2025-05-06 19:30:00,Corso Venezia,362,bus
2025-05-06 19:30:00,Via Torino,273,bus
2025-05-06 19:30:00,Corso Garibaldi,425,bus
2025-05-06 19:30:00,Viale Papiniano,404,motorcycle
2025-05-06 19:45:00,Corso Buenos Aires,390,truck
2025-05-06 19:45:00,Viale Monza,472,motorcycle
2025-05-06 19:45:00,Corso Venezia,62,motorcycle
2025-05-06 19:45:00,Via Torino,169,bus
2025-05-06 19:45:00,Corso Garibaldi,246,motorcycle
2025-05-06 19:45:00,Viale Papiniano,73,motorcycle
2025-05-06 20:00:00,Corso Buenos Aires,383,bus
2025-05-06 20:00:00,Viale Monza,74,bus
2025-05-06 20:00:00,Corso Venezia,106,bus
2025-05-06 20:00:00,Via Torino,160,motorcycle
2025-05-06 20:00:00,Corso Garibaldi,230,car
2025-05-06 20:00:00,Viale Papiniano,201,car
2025-05-06 20:15:00,Corso Buenos Aires,293,car
2025-05-06 20:15:00,Viale Monza,237,bus
2025-05-06 20:15:00,Corso Venezia,130,bus
2025-05-06 20:15:00,Via Torino,425,car
2025-05-06 20:15:00,Corso Garibaldi,458,motorcycle
2025-05-06 20:15:00,Viale Papiniano,108,bus
2025-05-06 20:30:00,Corso Buenos Aires,357,motorcycle
2025-05-06 20:30:00,Viale Monza,289,motorcycle
2025-05-06 20:30:00,Corso Venezia,352,truck
2025-05-06 20:30:00,Via Torino,353,motorcycle
2025-05-06 20:30:00,Corso Garibaldi,89,truck
2025-05-06 20:30:00,Viale Papiniano,95,truck
2025-05-06 20:45:00,Corso Buenos Aires,304,car
2025-05-06 20:45:00,Viale Monza,76,car
2025-05-06 20:45:00,Corso Venezia,80,motorcycle
2025-05-06 20:45:00,Via Torino,215,motorcycle
2025-05-06 20:45:00,Corso Garibaldi,375,truck
2025-05-06 20:45:00,Viale Papiniano,186,truck
2025-05-06 21:00:00,Corso Buenos Aires,289,bus
2025-05-06 21:00:00,Viale Monza,68,truck
2025-05-06 21:00:00,Corso Venezia,199,motorcycle
2025-05-06 21:00:00,Via Torino,67,truck
2025-05-06 21:00:00,Corso Garibaldi,51,bus
2025-05-06 21:00:00,Viale Papiniano,320,truck
2025-05-06 21:15:00,Corso Buenos Aires,276,truck
2025-05-06 21:15:00,Viale Monza,186,motorcycle
2025-05-06 21:15:00,Corso Venezia,210,motorcycle
2025-05-06 21:15:00,Via Torino,209,car
2025-05-06 21:15:00,Corso Garibaldi,129,truck
