timestamp,street_name,vehicle_count,vehicle_type
2025-05-06 02:15:00,Calle de Serrano,431,bus
2025-05-06 02:15:00,Calle de Atocha,432,motorcycle
2025-05-06 02:15:00,Calle de Goya,348,motorcycle
2025-05-06 02:30:00,Gran Vía,235,truck
2025-05-06 02:30:00,Calle de Alcalá,120,motorcycle
2025-05-06 02:30:00,Paseo de la Castellana,96,car
2025-05-06 02:30:00,Calle de Serrano,490,car
2025-05-06 02:30:00,Calle de Atocha,128,truck
2025-05-06 02:30:00,Calle de Goya,455,motorcycle
2025-05-06 02:45:00,Gran Vía,355,car
2025-05-06 02:45:00,Calle de Alcalá,247,motorcycle
2025-05-06 02:45:00,Paseo de la Castellana,355,motorcycle
2025-05-06 02:45:00,Calle de Serrano,320,bus
2025-05-06 02:45:00,Calle de Atocha,333,car
2025-05-06 02:45:00,Calle de Goya,398,car
2025-05-06 03:00:00,Gran Vía,399,bus
2025-05-06 03:00:00,Calle de Alcalá,443,bus
2025-05-06 03:00:00,Paseo de la Castellana,107,bus
2025-05-06 03:00:00,Calle de Serrano,272,truck
2025-05-06 03:00:00,Calle de Atocha,282,car
2025-05-06 03:00:00,Calle de Goya,419,bus
2025-05-06 03:15:00,Gran Vía,306,truck
2025-05-06 03:15:00,Calle de Alcalá,309,car
2025-05-06 03:15:00,Paseo de la Castellana,495,bus
2025-05-06 03:15:00,Calle de Serrano,480,truck
2025-05-06 03:15:00,Calle de Atocha,128,bus
2025-05-06 03:15:00,Calle de Goya,440,truck
2025-05-06 03:30:00,Gran Vía,326,car
2025-05-06 03:30:00,Calle de Alcalá,356,bus
2025-05-06 03:30:00,Paseo de la Castellana,300,car
2025-05-06 03:30:00,Calle de Serrano,107,bus
2025-05-06 03:30:00,Calle de Atocha,499,bus
2025-05-06 03:30:00,Calle de Goya,172,car
2025-05-06 03:45:00,Gran Vía,173,car
2025-05-06 03:45:00,Calle de Alcalá,93,motorcycle
2025-05-06 03:45:00,Paseo de la Castellana,467,car
2025-05-06 03:45:00,Calle de Serrano,439,truck
2025-05-06 03:45:00,Calle de Atocha,115,motorcycle
2025-05-06 03:45:00,Calle de Goya,331,truck
2025-05-06 04:00:00,Gran Vía,185,motorcycle
2025-05-06 04:00:00,Calle de Alcalá,158,truck
2025-05-06 04:00:00,Paseo de la Castellana,415,bus
2025-05-06 04:00:00,Calle de Serrano,254,bus
2025-05-06 04:00:00,Calle de Atocha,274,motorcycle
2025-05-06 04:00:00,Calle de Goya,111,truck
2025-05-06 04:15:00,Gran Vía,165,car
2025-05-06 04:15:00,Calle de Alcalá,223,car
2025-05-06 04:15:00,Paseo de la Castellana,351,truck
2025-05-06 04:15:00,Calle de Serrano,351,truck
2025-05-06 04:15:00,Calle de Atocha,53,car
2025-05-06 04:15:00,Calle de Goya,412,car
2025-05-06 04:30:00,Gran Vía,167,car
2025-05-06 04:30:00,Calle de Alcalá,66,bus
2025-05-06 04:30:00,Paseo de la Castellana,86,truck
2025-05-06 04:30:00,Calle de Serrano,192,motorcycle
2025-05-06 04:30:00,Calle de Atocha,159,truck
2025-05-06 04:30:00,Calle de Goya,420,motorcycle
2025-05-06 04:45:00,Gran Vía,174,motorcycle
2025-05-06 04:45:00,Calle de Alcalá,463,motorcycle
2025-05-06 04:45:00,Paseo de la Castellana,147,car
2025-05-06 04:45:00,Calle de Serrano,99,motorcycle
2025-05-06 04:45:00,Calle de Atocha,231,motorcycle
2025-05-06 04:45:00,Calle de Goya,260,motorcycle
2025-05-06 05:00:00,Gran Vía,492,car
2025-05-06 05:00:00,Calle de Alcalá,394,car
2025-05-06 05:00:00,Paseo de la Castellana,81,motorcycle
2025-05-06 05:00:00,Calle de Serrano,422,bus
2025-05-06 05:00:00,Calle de Atocha,459,car
2025-05-06 05:00:00,Calle de Goya,177,truck
2025-05-06 05:15:00,Gran Vía,147,motorcycle
2025-05-06 05:15:00,Calle de Alcalá,121,motorcycle
2025-05-06 05:15:00,Paseo de la Castellana,143,bus
2025-05-06 05:15:00,Calle de Serrano,286,truck
2025-05-06 05:15:00,Calle de Atocha,497,car
2025-05-06 05:15:00,Calle de Goya,276,car
2025-05-06 05:30:00,Gran Vía,75,car
2025-05-06 05:30:00,Calle de Alcalá,97,truck
2025-05-06 05:30:00,Paseo de la Castellana,135,motorcycle
2025-05-06 05:30:00,Calle de Serrano,298,motorcycle
2025-05-06 05:30:00,Calle de Atocha,159,motorcycle
2025-05-06 05:30:00,Calle de Goya,80,truck
2025-05-06 05:45:00,Gran Vía,244,car
2025-05-06 05:45:00,Calle de Alcalá,249,bus
2025-05-06 05:45:00,Paseo de la Castellana,451,motorcycle
2025-05-06 05:45:00,Calle de Serrano,196,motorcycle
2025-05-06 05:45:00,Calle de Atocha,406,motorcycle
2025-05-06 05:45:00,Calle de Goya,129,truck
2025-05-06 06:00:00,Gran Vía,201,truck
2025-05-06 06:00:00,Calle de Alcalá,79,car
2025-05-06 06:00:00,Paseo de la Castellana,432,bus
2025-05-06 06:00:00,Calle de Serrano,79,car
2025-05-06 06:00:00,Calle de Atocha,349,motorcycle
2025-05-06 06:00:00,Calle de Goya,307,truck
2025-05-06 06:15:00,Gran Vía,79,car
2025-05-06 06:15:00,Calle de Alcalá,485,truck
2025-05-06 06:15:00,Paseo de la Castellana,85,car
2025-05-06 06:15:00,Calle de Serrano,395,truck
2025-05-06 06:15:00,Calle de Atocha,256,car
2025-05-06 06:15:00,Calle de Goya,341,truck
2025-05-06 06:30:00,Gran Vía,346,car
2025-05-06 06:30:00,Calle de Alcalá,367,car
2025-05-06 06:30:00,Paseo de la Castellana,264,bus
2025-05-06 06:30:00,Calle de Serrano,183,truck
2025-05-06 06:30:00,Calle de Atocha,392,bus
2025-05-06 06:30:00,Calle de Goya,172,bus
2025-05-06 06:45:00,Gran Vía,252,truck
2025-05-06 06:45:00,Calle de Alcalá,393,bus
2025-05-06 06:45:00,Paseo de la Castellana,284,bus
2025-05-06 06:45:00,Calle de Serrano,434,car
2025-05-06 06:45:00,Calle de Atocha,54,motorcycle
2025-05-06 06:45:00,Calle de Goya,368,car
2025-05-06 07:00:00,Gran Vía,87,truck
2025-05-06 07:00:00,Calle de Alcalá,309,bus
2025-05-06 07:00:00,Paseo de la Castellana,117,bus
2025-05-06 07:00:00,Calle de Serrano,85,truck
2025-05-06 07:00:00,Calle de Atocha,239,bus
2025-05-06 07:00:00,Calle de Goya,130,motorcycle
2025-05-06 07:15:00,Gran Vía,476,bus
2025-05-06 07:15:00,Calle de Alcalá,363,car
2025-05-06 07:15:00,Paseo de la Castellana,391,bus
2025-05-06 07:15:00,Calle de Serrano,389,car
2025-05-06 07:15:00,Calle de Atocha,499,truck
2025-05-06 07:15:00,Calle de Goya,185,car
2025-05-06 07:30:00,Gran Vía,104,truck
2025-05-06 07:30:00,Calle de Alcalá,189,bus
2025-05-06 07:30:00,Paseo de la Castellana,359,truck
2025-05-06 07:30:00,Calle de Serrano,417,bus
2025-05-06 07:30:00,Calle de Atocha,154,bus
2025-05-06 07:30:00,Calle de Goya,308,motorcycle
2025-05-06 07:45:00,Gran Vía,178,car
2025-05-06 07:45:00,Calle de Alcalá,97,motorcycle
2025-05-06 07:45:00,Paseo de la Castellana,474,bus
2025-05-06 07:45:00,Calle de Serrano,72,car
2025-05-06 07:45:00,Calle de Atocha,220,truck
2025-05-06 07:45:00,Calle de Goya,376,bus
2025-05-06 08:00:00,Gran Vía,132,motorcycle
2025-05-06 08:00:00,Calle de Alcalá,332,motorcycle
2025-05-06 08:00:00,Paseo de la Castellana,337,car
2025-05-06 08:00:00,Calle de Serrano,107,car
2025-05-06 08:00:00,Calle de Atocha,403,truck
2025-05-06 08:00:00,Calle de Goya,329,car
2025-05-06 08:15:00,Gran Vía,477,bus
2025-05-06 08:15:00,Calle de Alcalá,348,truck
2025-05-06 08:15:00,Paseo de la Castellana,270,truck
2025-05-06 08:15:00,Calle de Serrano,71,bus
2025-05-06 08:15:00,Calle de Atocha,236,car
2025-05-06 08:15:00,Calle de Goya,233,truck
2025-05-06 08:30:00,Gran Vía,399,truck
2025-05-06 08:30:00,Calle de Alcalá,391,car
2025-05-06 08:30:00,Paseo de la Castellana,231,motorcycle
2025-05-06 08:30:00,Calle de Serrano,367,truck
2025-05-06 08:30:00,Calle de Atocha,171,truck
2025-05-06 08:30:00,Calle de Goya,459,truck
2025-05-06 08:45:00,Gran Vía,261,car
2025-05-06 08:45:00,Calle de Alcalá,141,bus
2025-05-06 08:45:00,Paseo de la Castellana,450,motorcycle
2025-05-06 08:45:00,Calle de Serrano,460,truck
2025-05-06 08:45:00,Calle de Atocha,186,truck
2025-05-06 08:45:00,Calle de Goya,453,car
2025-05-06 09:00:00,Gran Vía,245,car
2025-05-06 09:00:00,Calle de Alcalá,489,motorcycle
2025-05-06 09:00:00,Paseo de la Castellana,163,truck
2025-05-06 09:00:00,Calle de Serrano,468,motorcycle
2025-05-06 09:00:00,Calle de Atocha,229,bus
2025-05-06 09:00:00,Calle de Goya,470,truck
2025-05-06 09:15:00,Gran Vía,164,car
2025-05-06 09:15:00,Calle de Alcalá,387,truck
2025-05-06 09:15:00,Paseo de la Castellana,254,bus
2025-05-06 09:15:00,Calle de Serrano,192,car
2025-05-06 09:15:00,Calle de Atocha,445,bus
2025-05-06 09:15:00,Calle de Goya,229,motorcycle
2025-05-06 09:30:00,Gran Vía,397,bus
2025-05-06 09:30:00,Calle de Alcalá,64,car
2025-05-06 09:30:00,Paseo de la Castellana,499,bus
2025-05-06 09:30:00,Calle de Serrano,141,bus
2025-05-06 09:30:00,Calle de Atocha,69,car
2025-05-06 09:30:00,Calle de Goya,355,motorcycle
2025-05-06 09:45:00,Gran Vía,226,bus
2025-05-06 09:45:00,Calle de Alcalá,273,car
2025-05-06 09:45:00,Paseo de la Castellana,247,truck
2025-05-06 09:45:00,Calle de Serrano,180,car
2025-05-06 09:45:00,Calle de Atocha,412,motorcycle
2025-05-06 09:45:00,Calle de Goya,50,truck
2025-05-06 10:00:00,Gran Vía,236,motorcycle
2025-05-06 10:00:00,Calle de Alcalá,85,bus
2025-05-06 10:00:00,Paseo de la Castellana,369,bus
2025-05-06 10:00:00,Calle de Serrano,389,car
2025-05-06 10:00:00,Calle de Atocha,418,bus
2025-05-06 10:00:00,Calle de Goya,309,bus
2025-05-06 10:15:00,Gran Vía,391,motorcycle
2025-05-06 10:15:00,Calle de Alcalá,217,motorcycle
2025-05-06 10:15:00,Paseo de la Castellana,406,bus
2025-05-06 10:15:00,Calle de Serrano,333,truck
2025-05-06 10:15:00,Calle de Atocha,148,motorcycle
2025-05-06 10:15:00,Calle de Goya,390,motorcycle
2025-05-06 10:30:00,Gran Vía,396,truck
2025-05-06 10:30:00,Calle de Alcalá,365,bus
2025-05-06 10:30:00,Paseo de la Castellana,257,car
2025-05-06 10:30:00,Calle de Serrano,205,bus
2025-05-06 10:30:00,Calle de Atocha,157,motorcycle
2025-05-06 10:30:00,Calle de Goya,452,bus
2025-05-06 10:45:00,Gran Vía,288,motorcycle
2025-05-06 10:45:00,Calle de Alcalá,276,truck
2025-05-06 10:45:00,Paseo de la Castellana,311,motorcycle
2025-05-06 10:45:00,Calle de Serrano,456,truck
2025-05-06 10:45:00,Calle de Atocha,387,car
2025-05-06 10:45:00,Calle de Goya,195,bus
2025-05-06 11:00:00,Gran Vía,97,truck
2025-05-06 11:00:00,Calle de Alcalá,394,bus
2025-05-06 11:00:00,Paseo de la Castellana,165,truck
2025-05-06 11:00:00,Calle de Serrano,125,car
2025-05-06 11:00:00,Calle de Atocha,73,truck
2025-05-06 11:00:00,Calle de Goya,293,car
2025-05-06 11:15:00,Gran Vía,283,motorcycle
2025-05-06 11:15:00,Calle de Alcalá,372,truck
2025-05-06 11:15:00,Paseo de la Castellana,417,motorcycle
2025-05-06 11:15:00,Calle de Serrano,303,motorcycle
2025-05-06 11:15:00,Calle de Atocha,174,truck
2025-05-06 11:15:00,Calle de Goya,385,car
2025-05-06 11:30:00,Gran Vía,434,car
2025-05-06 11:30:00,Calle de Alcalá,448,motorcycle
2025-05-06 11:30:00,Paseo de la Castellana,162,truck
2025-05-06 11:30:00,Calle de Serrano,461,motorcycle
2025-05-06 11:30:00,Calle de Atocha,75,truck
2025-05-06 11:30:00,Calle de Goya,484,car
2025-05-06 11:45:00,Gran Vía,283,truck
2025-05-06 11:45:00,Calle de Alcalá,460,motorcycle
2025-05-06 11:45:00,Paseo de la Castellana,391,bus
2025-05-06 11:45:00,Calle de Serrano,436,motorcycle
2025-05-06 11:45:00,Calle de Atocha,363,motorcycle
2025-05-06 11:45:00,Calle de Goya,475,motorcycle
2025-05-06 12:00:00,Gran Vía,131,motorcycle
2025-05-06 12:00:00,Calle de Alcalá,280,bus
2025-05-06 12:00:00,Paseo de la Castellana,434,truck
2025-05-06 12:00:00,Calle de Serrano,480,bus
2025-05-06 12:00:00,Calle de Atocha,442,motorcycle
2025-05-06 12:00:00,Calle de Goya,370,truck
2025-05-06 12:15:00,Gran Vía,190,motorcycle
2025-05-06 12:15:00,Calle de Alcalá,89,bus
2025-05-06 12:15:00,Paseo de la Castellana,170,bus
2025-05-06 12:15:00,Calle de Serrano,221,bus
2025-05-06 12:15:00,Calle de Atocha,326,car
2025-05-06 12:15:00,Calle de Goya,120,truck
2025-05-06 12:30:00,Gran Vía,168,motorcycle
2025-05-06 12:30:00,Calle de Alcalá,405,truck
2025-05-06 12:30:00,Paseo de la Castellana,411,truck
2025-05-06 12:30:00,Calle de Serrano,82,motorcycle
2025-05-06 12:30:00,Calle de Atocha,258,bus
2025-05-06 12:30:00,Calle de Goya,327,motorcycle
2025-05-06 12:45:00,Gran Vía,262,car
2025-05-06 12:45:00,Calle de Alcalá,155,motorcycle
2025-05-06 12:45:00,Paseo de la Castellana,249,car
2025-05-06 12:45:00,Calle de Serrano,488,motorcycle
2025-05-06 12:45:00,Calle de Atocha,294,car
2025-05-06 12:45:00,Calle de Goya,230,bus
2025-05-06 13:00:00,Gran Vía,435,motorcycle
2025-05-06 13:00:00,Calle de Alcalá,486,motorcycle
2025-05-06 13:00:00,Paseo de la Castellana,325,truck
2025-05-06 13:00:00,Calle de Serrano,299,truck
2025-05-06 13:00:00,Calle de Atocha,189,motorcycle
2025-05-06 13:00:00,Calle de Goya,298,car
2025-05-06 13:15:00,Gran Vía,249,bus
2025-05-06 13:15:00,Calle de Alcalá,392,motorcycle
2025-05-06 13:15:00,Paseo de la Castellana,420,truck
2025-05-06 13:15:00,Calle de Serrano,480,motorcycle
2025-05-06 13:15:00,Calle de Atocha,115,car
2025-05-06 13:15:00,Calle de Goya,251,car
2025-05-06 13:30:00,Gran Vía,92,motorcycle
2025-05-06 13:30:00,Calle de Alcalá,119,motorcycle
2025-05-06 13:30:00,Paseo de la Castellana,143,car
2025-05-06 13:30:00,Calle de Serrano,183,motorcycle
2025-05-06 13:30:00,Calle de Atocha,217,truck
2025-05-06 13:30:00,Calle de Goya,282,bus
2025-05-06 13:45:00,Gran Vía,222,motorcycle
2025-05-06 13:45:00,Calle de Alcalá,192,motorcycle
2025-05-06 13:45:00,Paseo de la Castellana,179,car
2025-05-06 13:45:00,Calle de Serrano,290,car
2025-05-06 13:45:00,Calle de Atocha,433,car
2025-05-06 13:45:00,Calle de Goya,229,truck
2025-05-06 14:00:00,Gran Vía,382,car
2025-05-06 14:00:00,Calle de Alcalá,449,car
2025-05-06 14:00:00,Paseo de la Castellana,436,car
2025-05-06 14:00:00,Calle de Serrano,176,truck
2025-05-06 14:00:00,Calle de Atocha,479,car
2025-05-06 14:00:00,Calle de Goya,368,truck
2025-05-06 14:15:00,Gran Vía,172,truck
2025-05-06 14:15:00,Calle de Alcalá,292,car
2025-05-06 14:15:00,Paseo de la Castellana,338,truck
2025-05-06 14:15:00,Calle de Serrano,288,bus
2025-05-06 14:15:00,Calle de Atocha,442,bus
2025-05-06 14:15:00,Calle de Goya,135,car
2025-05-06 14:30:00,Gran Vía,448,truck
2025-05-06 14:30:00,Calle de Alcalá,209,car
2025-05-06 14:30:00,Paseo de la Castellana,346,car
2025-05-06 14:30:00,Calle de Serrano,209,motorcycle
2025-05-06 14:30:00,Calle de Atocha,253,truck
2025-05-06 14:30:00,Calle de Goya,88,truck
2025-05-06 14:45:00,Gran Vía,102,bus
2025-05-06 14:45:00,Calle de Alcalá,485,car
2025-05-06 14:45:00,Paseo de la Castellana,457,car
2025-05-06 14:45:00,Calle de Serrano,227,motorcycle
2025-05-06 14:45:00,Calle de Atocha,388,bus
2025-05-06 14:45:00,Calle de Goya,85,bus
2025-05-06 15:00:00,Gran Vía,56,motorcycle
2025-05-06 15:00:00,Calle de Alcalá,471,motorcycle
2025-05-06 15:00:00,Paseo de la Castellana,104,motorcycle
2025-05-06 15:00:00,Calle de Serrano,235,motorcycle
2025-05-06 15:00:00,Calle de Atocha,412,truck
2025-05-06 15:00:00,Calle de Goya,272,truck
2025-05-06 15:15:00,Gran Vía,425,bus
2025-05-06 15:15:00,Calle de Alcalá,365,motorcycle
2025-05-06 15:15:00,Paseo de la Castellana,288,motorcycle
2025-05-06 15:15:00,Calle de Serrano,472,bus
2025-05-06 15:15:00,Calle de Atocha,215,truck
2025-05-06 15:15:00,Calle de Goya,475,car
2025-05-06 15:30:00,Gran Vía,192,motorcycle
2025-05-06 15:30:00,Calle de Alcalá,174,motorcycle
2025-05-06 15:30:00,Paseo de la Castellana,341,motorcycle
2025-05-06 15:30:00,Calle de Serrano,222,car
2025-05-06 15:30:00,Calle de Atocha,303,bus
2025-05-06 15:30:00,Calle de Goya,143,motorcycle
2025-05-06 15:45:00,Gran Vía,158,bus
2025-05-06 15:45:00,Calle de Alcalá,458,bus
2025-05-06 15:45:00,Paseo de la Castellana,224,bus
2025-05-06 15:45:00,Calle de Serrano,500,bus
2025-05-06 15:45:00,Calle de Atocha,334,car
2025-05-06 15:45:00,Calle de Goya,314,truck
2025-05-06 16:00:00,Gran Vía,93,truck
2025-05-06 16:00:00,Calle de Alcalá,418,motorcycle
2025-05-06 16:00:00,Paseo de la Castellana,300,truck
2025-05-06 16:00:00,Calle de Serrano,403,motorcycle
2025-05-06 16:00:00,Calle de Atocha,380,motorcycle
2025-05-06 16:00:00,Calle de Goya,279,car
2025-05-06 16:15:00,Gran Vía,97,bus
2025-05-06 16:15:00,Calle de Alcalá,163,motorcycle
2025-05-06 16:15:00,Paseo de la Castellana,404,truck
2025-05-06 16:15:00,Calle de Serrano,206,bus
2025-05-06 16:15:00,Calle de Atocha,292,bus
2025-05-06 16:15:00,Calle de Goya,267,bus
2025-05-06 16:30:00,Gran Vía,230,motorcycle
2025-05-06 16:30:00,Calle de Alcalá,188,bus
2025-05-06 16:30:00,Paseo de la Castellana,178,truck
2025-05-06 16:30:00,Calle de Serrano,111,truck
2025-05-06 16:30:00,Calle de Atocha,211,car
2025-05-06 16:30:00,Calle de Goya,430,truck
2025-05-06 16:45:00,Gran Vía,148,truck
2025-05-06 16:45:00,Calle de Alcalá,428,motorcycle
2025-05-06 16:45:00,Paseo de la Castellana,191,bus
2025-05-06 16:45:00,Calle de Serrano,101,truck
2025-05-06 16:45:00,Calle de Atocha,201,truck
2025-05-06 16:45:00,Calle de Goya,234,truck
2025-05-06 17:00:00,Gran Vía,204,car
2025-05-06 17:00:00,Calle de Alcalá,412,truck
2025-05-06 17:00:00,Paseo de la Castellana,190,car
2025-05-06 17:00:00,Calle de Serrano,77,bus
2025-05-06 17:00:00,Calle de Atocha,407,truck
2025-05-06 17:00:00,Calle de Goya,376,motorcycle
2025-05-06 17:15:00,Gran Vía,102,car
2025-05-06 17:15:00,Calle de Alcalá,343,bus
2025-05-06 17:15:00,Paseo de la Castellana,290,motorcycle
2025-05-06 17:15:00,Calle de Serrano,275,bus
2025-05-06 17:15:00,Calle de Atocha,144,car
2025-05-06 17:15:00,Calle de Goya,179,motorcycle
2025-05-06 17:30:00,Gran Vía,108,car
2025-05-06 17:30:00,Calle de Alcalá,255,motorcycle
2025-05-06 17:30:00,Paseo de la Castellana,87,car
2025-05-06 17:30:00,Calle de Serrano,127,truck
2025-05-06 17:30:00,Calle de Atocha,465,bus
2025-05-06 17:30:00,Calle de Goya,93,truck
2025-05-06 17:45:00,Gran Vía,110,motorcycle
2025-05-06 17:45:00,Calle de Alcalá,360,truck
2025-05-06 17:45:00,Paseo de la Castellana,447,motorcycle
2025-05-06 17:45:00,Calle de Serrano,280,motorcycle
2025-05-06 17:45:00,Calle de Atocha,202,motorcycle
2025-05-06 17:45:00,Calle de Goya,206,car
2025-05-06 18:00:00,Gran Vía,362,car
2025-05-06 18:00:00,Calle de Alcalá,440,truck
2025-05-06 18:00:00,Paseo de la Castellana,370,truck
2025-05-06 18:00:00,Calle de Serrano,185,car
2025-05-06 18:00:00,Calle de Atocha,130,truck
2025-05-06 18:00:00,Calle de Goya,138,car
2025-05-06 18:15:00,Gran Vía,130,car
2025-05-06 18:15:00,Calle de Alcalá,259,motorcycle
2025-05-06 18:15:00,Paseo de la Castellana,402,motorcycle
2025-05-06 18:15:00,Calle de Serrano,199,car
2025-05-06 18:15:00,Calle de Atocha,168,bus
2025-05-06 18:15:00,Calle de Goya,411,bus
2025-05-06 18:30:00,Gran Vía,409,motorcycle
2025-05-06 18:30:00,Calle de Alcalá,86,truck
2025-05-06 18:30:00,Paseo de la Castellana,185,truck
2025-05-06 18:30:00,Calle de Serrano,267,car
2025-05-06 18:30:00,Calle de Atocha,328,truck
2025-05-06 18:30:00,Calle de Goya,381,truck
2025-05-06 18:45:00,Gran Vía,186,truck
2025-05-06 18:45:00,Calle de Alcalá,86,car
2025-05-06 18:45:00,Paseo de la Castellana,134,bus
2025-05-06 18:45:00,Calle de Serrano,354,bus
2025-05-06 18:45:00,Calle de Atocha,274,car
2025-05-06 18:45:00,Calle de Goya,289,bus
2025-05-06 19:00:00,Gran Vía,408,motorcycle
2025-05-06 19:00:00,Calle de Alcalá,189,motorcycle
2025-05-06 19:00:00,Paseo de la Castellana,274,car
2025-05-06 19:00:00,Calle de Serrano,356,car
2025-05-06 19:00:00,Calle de Atocha,271,bus
2025-05-06 19:00:00,Calle de Goya,359,bus
2025-05-06 19:15:00,Gran Vía,63,car
2025-05-06 19:15:00,Calle de Alcalá,167,car
2025-05-06 19:15:00,Paseo de la Castellana,441,bus
2025-05-06 19:15:00,Calle de Serrano,345,car
2025-05-06 19:15:00,Calle de Atocha,440,truck
2025-05-06 19:15:00,Calle de Goya,290,motorcycle
2025-05-06 19:30:00,Gran Vía,192,truck
2025-05-06 19:30:00,Calle de Alcalá,349,motorcycle
2025-05-06 19:30:00,Paseo de la Castellana,375,motorcycle
2025-05-06 19:30:00,Calle de Serrano,96,motorcycle
2025-05-06 19:30:00,Calle de Atocha,228,motorcycle
2025-05-06 19:30:00,Calle de Goya,220,bus
2025-05-06 19:45:00,Gran Vía,393,car
2025-05-06 19:45:00,Calle de Alcalá,489,truck
2025-05-06 19:45:00,Paseo de la Castellana,218,motorcycle
2025-05-06 19:45:00,Calle de Serrano,405,motorcycle
2025-05-06 19:45:00,Calle de Atocha,197,motorcycle
2025-05-06 19:45:00,Calle de Goya,466,car
2025-05-06 20:00:00,Gran Vía,282,car
2025-05-06 20:00:00,Calle de Alcalá,211,bus
2025-05-06 20:00:00,Paseo de la Castellana,215,car
2025-05-06 20:00:00,Calle de Serrano,445,motorcycle
2025-05-06 20:00:00,Calle de Atocha,492,car
2025-05-06 20:00:00,Calle de Goya,386,motorcycle
2025-05-06 20:15:00,Gran Vía,261,car
2025-05-06 20:15:00,Calle de Alcalá,146,bus
2025-05-06 20:15:00,Paseo de la Castellana,368,motorcycle
2025-05-06 20:15:00,Calle de Serrano,370,motorcycle
2025-05-06 20:15:00,Calle de Atocha,439,car
2025-05-06 20:15:00,Calle de Goya,154,bus
2025-05-06 20:30:00,Gran Vía,331,truck
2025-05-06 20:30:00,Calle de Alcalá,197,motorcycle
2025-05-06 20:30:00,Paseo de la Castellana,500,motorcycle
2025-05-06 20:30:00,Calle de Serrano,112,car
2025-05-06 20:30:00,Calle de Atocha,372,truck
2025-05-06 20:30:00,Calle de Goya,413,truck
2025-05-06 20:45:00,Gran Vía,209,car
2025-05-06 20:45:00,Calle de Alcalá,332,motorcycle
2025-05-06 20:45:00,Paseo de la Castellana,97,truck
2025-05-06 20:45:00,Calle de Serrano,480,car
2025-05-06 20:45:00,Calle de Atocha,286,car
2025-05-06 20:45:00,Calle de Goya,381,truck
2025-05-06 21:00:00,Gran Vía,305,bus
2025-05-06 21:00:00,Calle de Alcalá,310,bus
2025-05-06 21:00:00,Paseo de la Castellana,262,motorcycle
