timestamp,street_name,vehicle_count,vehicle_type
2025-05-06 03:15:00,Gran Via de les Corts Catalanes,234,truck
2025-05-06 03:15:00,Carrer d'Aragó,50,car
2025-05-06 03:30:00,Passeig de Gràcia,209,truck
2025-05-06 03:30:00,Avinguda Diagonal,246,motorcycle
2025-05-06 03:30:00,Carrer de Balmes,228,truck
2025-05-06 03:30:00,Via Laietana,418,motorcycle
2025-05-06 03:30:00,Gran Via de les Corts Catalanes,417,car
2025-05-06 03:30:00,Carrer d'Aragó,428,motorcycle
2025-05-06 03:45:00,Passeig de Gràcia,381,motorcycle
2025-05-06 03:45:00,Avinguda Diagonal,170,car
2025-05-06 03:45:00,Carrer de Balmes,282,truck
2025-05-06 03:45:00,Via Laietana,340,bus
2025-05-06 03:45:00,Gran Via de les Corts Catalanes,440,motorcycle
2025-05-06 03:45:00,Carrer d'Aragó,405,truck
2025-05-06 04:00:00,Passeig de Gràcia,189,motorcycle
2025-05-06 04:00:00,Avinguda Diagonal,417,truck
2025-05-06 04:00:00,Carrer de Balmes,150,bus
2025-05-06 04:00:00,Via Laietana,483,motorcycle
2025-05-06 04:00:00,Gran Via de les Corts Catalanes,489,bus
2025-05-06 04:00:00,Carrer d'Aragó,388,truck
2025-05-06 04:15:00,Passeig de Gràcia,477,truck
2025-05-06 04:15:00,Avinguda Diagonal,493,motorcycle
2025-05-06 04:15:00,Carrer de Balmes,387,motorcycle
2025-05-06 04:15:00,Via Laietana,333,motorcycle
2025-05-06 04:15:00,Gran Via de les Corts Catalanes,389,car
2025-05-06 04:15:00,Carrer d'Aragó,183,car
2025-05-06 04:30:00,Passeig de Gràcia,173,bus
2025-05-06 04:30:00,Avinguda Diagonal,345,truck
2025-05-06 04:30:00,Carrer de Balmes,455,car
2025-05-06 04:30:00,Via Laietana,441,motorcycle
2025-05-06 04:30:00,Gran Via de les Corts Catalanes,361,motorcycle
2025-05-06 04:30:00,Carrer d'Aragó,275,car
2025-05-06 04:45:00,Passeig de Gràcia,270,car
2025-05-06 04:45:00,Avinguda Diagonal,237,bus
2025-05-06 04:45:00,Carrer de Balmes,336,car
2025-05-06 04:45:00,Via Laietana,294,truck
2025-05-06 04:45:00,Gran Via de les Corts Catalanes,472,bus
2025-05-06 04:45:00,Carrer d'Aragó,286,truck
2025-05-06 05:00:00,Passeig de Gràcia,110,car
2025-05-06 05:00:00,Avinguda Diagonal,248,truck
2025-05-06 05:00:00,Carrer de Balmes,223,car
2025-05-06 05:00:00,Via Laietana,251,truck
2025-05-06 05:00:00,Gran Via de les Corts Catalanes,498,bus
2025-05-06 05:00:00,Carrer d'Aragó,434,bus
2025-05-06 05:15:00,Passeig de Gràcia,251,bus
2025-05-06 05:15:00,Avinguda Diagonal,255,truck
2025-05-06 05:15:00,Carrer de Balmes,469,motorcycle
2025-05-06 05:15:00,Via Laietana,57,car
2025-05-06 05:15:00,Gran Via de les Corts Catalanes,201,bus
2025-05-06 05:15:00,Carrer d'Aragó,234,motorcycle
2025-05-06 05:30:00,Passeig de Gràcia,52,truck
2025-05-06 05:30:00,Avinguda Diagonal,356,truck
2025-05-06 05:30:00,Carrer de Balmes,178,truck
2025-05-06 05:30:00,Via Laietana,293,car
2025-05-06 05:30:00,Gran Via de les Corts Catalanes,420,motorcycle
2025-05-06 05:30:00,Carrer d'Aragó,253,truck
2025-05-06 05:45:00,Passeig de Gràcia,235,bus
2025-05-06 05:45:00,Avinguda Diagonal,114,car
2025-05-06 05:45:00,Carrer de Balmes,218,car
2025-05-06 05:45:00,Via Laietana,368,truck
2025-05-06 05:45:00,Gran Via de les Corts Catalanes,249,car
2025-05-06 05:45:00,Carrer d'Aragó,53,car
2025-05-06 06:00:00,Passeig de Gràcia,391,car
2025-05-06 06:00:00,Avinguda Diagonal,451,car
2025-05-06 06:00:00,Carrer de Balmes,391,car
2025-05-06 06:00:00,Via Laietana,92,bus
2025-05-06 06:00:00,Gran Via de les Corts Catalanes,267,car
2025-05-06 06:00:00,Carrer d'Aragó,262,car
2025-05-06 06:15:00,Passeig de Gràcia,483,motorcycle
2025-05-06 06:15:00,Avinguda Diagonal,148,bus
2025-05-06 06:15:00,Carrer de Balmes,453,bus
2025-05-06 06:15:00,Via Laietana,444,car
2025-05-06 06:15:00,Gran Via de les Corts Catalanes,121,car
2025-05-06 06:15:00,Carrer d'Aragó,487,truck
2025-05-06 06:30:00,Passeig de Gràcia,50,car
2025-05-06 06:30:00,Avinguda Diagonal,394,truck
2025-05-06 06:30:00,Carrer de Balmes,385,truck
2025-05-06 06:30:00,Via Laietana,321,bus
2025-05-06 06:30:00,Gran Via de les Corts Catalanes,390,motorcycle
2025-05-06 06:30:00,Carrer d'Aragó,476,car
2025-05-06 06:45:00,Passeig de Gràcia,441,motorcycle
2025-05-06 06:45:00,Avinguda Diagonal,294,truck
2025-05-06 06:45:00,Carrer de Balmes,150,truck
2025-05-06 06:45:00,Via Laietana,87,car
2025-05-06 06:45:00,Gran Via de les Corts Catalanes,185,bus
2025-05-06 06:45:00,Carrer d'Aragó,320,car
2025-05-06 07:00:00,Passeig de Gràcia,302,motorcycle
2025-05-06 07:00:00,Avinguda Diagonal,371,truck
2025-05-06 07:00:00,Carrer de Balmes,371,motorcycle
2025-05-06 07:00:00,Via Laietana,488,bus
2025-05-06 07:00:00,Gran Via de les Corts Catalanes,212,motorcycle
2025-05-06 07:00:00,Carrer d'Aragó,85,truck
2025-05-06 07:15:00,Passeig de Gràcia,114,car
2025-05-06 07:15:00,Avinguda Diagonal,445,truck
2025-05-06 07:15:00,Carrer de Balmes,499,truck
2025-05-06 07:15:00,Via Laietana,60,motorcycle
2025-05-06 07:15:00,Gran Via de les Corts Catalanes,159,car
2025-05-06 07:15:00,Carrer d'Aragó,319,motorcycle
2025-05-06 07:30:00,Passeig de Gràcia,470,bus
2025-05-06 07:30:00,Avinguda Diagonal,112,motorcycle
2025-05-06 07:30:00,Carrer de Balmes,246,car
2025-05-06 07:30:00,Via Laietana,376,truck
2025-05-06 07:30:00,Gran Via de les Corts Catalanes,474,car
2025-05-06 07:30:00,Carrer d'Aragó,129,truck
2025-05-06 07:45:00,Passeig de Gràcia,261,bus
2025-05-06 07:45:00,Avinguda Diagonal,441,car
2025-05-06 07:45:00,Carrer de Balmes,403,motorcycle
2025-05-06 07:45:00,Via Laietana,361,truck
2025-05-06 07:45:00,Gran Via de les Corts Catalanes,266,truck
2025-05-06 07:45:00,Carrer d'Aragó,212,car
2025-05-06 08:00:00,Passeig de Gràcia,261,motorcycle
2025-05-06 08:00:00,Avinguda Diagonal,272,bus
2025-05-06 08:00:00,Carrer de Balmes,57,truck
2025-05-06 08:00:00,Via Laietana,125,truck
2025-05-06 08:00:00,Gran Via de les Corts Catalanes,450,car
2025-05-06 08:00:00,Carrer d'Aragó,415,truck
2025-05-06 08:15:00,Passeig de Gràcia,387,truck
2025-05-06 08:15:00,Avinguda Diagonal,225,truck
2025-05-06 08:15:00,Carrer de Balmes,453,truck
2025-05-06 08:15:00,Via Laietana,375,motorcycle
2025-05-06 08:15:00,Gran Via de les Corts Catalanes,462,motorcycle
2025-05-06 08:15:00,Carrer d'Aragó,102,truck
2025-05-06 08:30:00,Passeig de Gràcia,244,truck
2025-05-06 08:30:00,Avinguda Diagonal,286,bus
2025-05-06 08:30:00,Carrer de Balmes,359,bus
2025-05-06 08:30:00,Via Laietana,482,truck
2025-05-06 08:30:00,Gran Via de les Corts Catalanes,145,bus
2025-05-06 08:30:00,Carrer d'Aragó,144,motorcycle
2025-05-06 08:45:00,Passeig de Gràcia,439,bus
2025-05-06 08:45:00,Avinguda Diagonal,182,bus
2025-05-06 08:45:00,Carrer de Balmes,400,bus
2025-05-06 08:45:00,Via Laietana,439,truck
2025-05-06 08:45:00,Gran Via de les Corts Catalanes,460,motorcycle
2025-05-06 08:45:00,Carrer d'Aragó,442,motorcycle
2025-05-06 09:00:00,Passeig de Gràcia,309,car
2025-05-06 09:00:00,Avinguda Diagonal,496,car
2025-05-06 09:00:00,Carrer de Balmes,88,bus
2025-05-06 09:00:00,Via Laietana,450,truck
2025-05-06 09:00:00,Gran Via de les Corts Catalanes,163,car
2025-05-06 09:00:00,Carrer d'Aragó,268,bus
2025-05-06 09:15:00,Passeig de Gràcia,62,car
2025-05-06 09:15:00,Avinguda Diagonal,214,motorcycle
2025-05-06 09:15:00,Carrer de Balmes,295,car
2025-05-06 09:15:00,Via Laietana,480,bus
2025-05-06 09:15:00,Gran Via de les Corts Catalanes,212,bus
2025-05-06 09:15:00,Carrer d'Aragó,354,car
2025-05-06 09:30:00,Passeig de Gràcia,444,motorcycle
2025-05-06 09:30:00,Avinguda Diagonal,407,truck
2025-05-06 09:30:00,Carrer de Balmes,449,motorcycle
2025-05-06 09:30:00,Via Laietana,321,motorcycle
2025-05-06 09:30:00,Gran Via de les Corts Catalanes,362,car
2025-05-06 09:30:00,Carrer d'Aragó,137,bus
2025-05-06 09:45:00,Passeig de Gràcia,345,car
2025-05-06 09:45:00,Avinguda Diagonal,402,truck
2025-05-06 09:45:00,Carrer de Balmes,58,bus
2025-05-06 09:45:00,Via Laietana,249,truck
2025-05-06 09:45:00,Gran Via de les Corts Catalanes,289,truck
2025-05-06 09:45:00,Carrer d'Aragó,109,motorcycle
2025-05-06 10:00:00,Passeig de Gràcia,141,motorcycle
2025-05-06 10:00:00,Avinguda Diagonal,252,car
2025-05-06 10:00:00,Carrer de Balmes,160,truck
2025-05-06 10:00:00,Via Laietana,147,bus
2025-05-06 10:00:00,Gran Via de les Corts Catalanes,310,bus
2025-05-06 10:00:00,Carrer d'Aragó,87,car
2025-05-06 10:15:00,Passeig de Gràcia,139,bus
2025-05-06 10:15:00,Avinguda Diagonal,226,motorcycle
2025-05-06 10:15:00,Carrer de Balmes,289,truck
2025-05-06 10:15:00,Via Laietana,419,motorcycle
2025-05-06 10:15:00,Gran Via de les Corts Catalanes,457,truck
2025-05-06 10:15:00,Carrer d'Aragó,358,bus
2025-05-06 10:30:00,Passeig de Gràcia,300,bus
2025-05-06 10:30:00,Avinguda Diagonal,440,bus
2025-05-06 10:30:00,Carrer de Balmes,84,truck
2025-05-06 10:30:00,Via Laietana,180,motorcycle
2025-05-06 10:30:00,Gran Via de les Corts Catalanes,187,car
2025-05-06 10:30:00,Carrer d'Aragó,87,car
2025-05-06 10:45:00,Passeig de Gràcia,295,truck
2025-05-06 10:45:00,Avinguda Diagonal,250,motorcycle
2025-05-06 10:45:00,Carrer de Balmes,56,truck
2025-05-06 10:45:00,Via Laietana,413,motorcycle
2025-05-06 10:45:00,Gran Via de les Corts Catalanes,125,bus
2025-05-06 10:45:00,Carrer d'Aragó,251,motorcycle
2025-05-06 11:00:00,Passeig de Gràcia,491,motorcycle
2025-05-06 11:00:00,Avinguda Diagonal,103,car
2025-05-06 11:00:00,Carrer de Balmes,132,bus
2025-05-06 11:00:00,Via Laietana,334,bus
2025-05-06 11:00:00,Gran Via de les Corts Catalanes,423,truck
2025-05-06 11:00:00,Carrer d'Aragó,155,truck
2025-05-06 11:15:00,Passeig de Gràcia,65,car
2025-05-06 11:15:00,Avinguda Diagonal,328,car
2025-05-06 11:15:00,Carrer de Balmes,235,motorcycle
2025-05-06 11:15:00,Via Laietana,177,car
2025-05-06 11:15:00,Gran Via de les Corts Catalanes,430,truck
2025-05-06 11:15:00,Carrer d'Aragó,345,truck
2025-05-06 11:30:00,Passeig de Gràcia,371,bus
2025-05-06 11:30:00,Avinguda Diagonal,376,truck
2025-05-06 11:30:00,Carrer de Balmes,311,motorcycle
2025-05-06 11:30:00,Via Laietana,164,truck
2025-05-06 11:30:00,Gran Via de les Corts Catalanes,459,car
2025-05-06 11:30:00,Carrer d'Aragó,70,motorcycle
2025-05-06 11:45:00,Passeig de Gràcia,399,truck
2025-05-06 11:45:00,Avinguda Diagonal,92,truck
2025-05-06 11:45:00,Carrer de Balmes,375,motorcycle
2025-05-06 11:45:00,Via Laietana,167,motorcycle
2025-05-06 11:45:00,Gran Via de les Corts Catalanes,230,bus
2025-05-06 11:45:00,Carrer d'Aragó,328,bus
2025-05-06 12:00:00,Passeig de Gràcia,126,truck
2025-05-06 12:00:00,Avinguda Diagonal,51,motorcycle
2025-05-06 12:00:00,Carrer de Balmes,118,car
2025-05-06 12:00:00,Via Laietana,82,motorcycle
2025-05-06 12:00:00,Gran Via de les Corts Catalanes,482,car
2025-05-06 12:00:00,Carrer d'Aragó,331,bus
2025-05-06 12:15:00,Passeig de Gràcia,120,motorcycle
2025-05-06 12:15:00,Avinguda Diagonal,179,car
2025-05-06 12:15:00,Carrer de Balmes,273,truck
2025-05-06 12:15:00,Via Laietana,300,motorcycle
2025-05-06 12:15:00,Gran Via de les Corts Catalanes,440,truck
2025-05-06 12:15:00,Carrer d'Aragó,372,motorcycle
2025-05-06 12:30:00,Passeig de Gràcia,217,car
2025-05-06 12:30:00,Avinguda Diagonal,130,bus
2025-05-06 12:30:00,Carrer de Balmes,230,bus
2025-05-06 12:30:00,Via Laietana,96,car
2025-05-06 12:30:00,Gran Via de les Corts Catalanes,59,bus
2025-05-06 12:30:00,Carrer d'Aragó,91,car
2025-05-06 12:45:00,Passeig de Gràcia,312,car
2025-05-06 12:45:00,Avinguda Diagonal,366,bus
2025-05-06 12:45:00,Carrer de Balmes,402,bus
2025-05-06 12:45:00,Via Laietana,413,truck
2025-05-06 12:45:00,Gran Via de les Corts Catalanes,115,motorcycle
2025-05-06 12:45:00,Carrer d'Aragó,499,truck
2025-05-06 13:00:00,Passeig de Gràcia,156,car
2025-05-06 13:00:00,Avinguda Diagonal,56,truck
2025-05-06 13:00:00,Carrer de Balmes,264,car
2025-05-06 13:00:00,Via Laietana,281,truck
2025-05-06 13:00:00,Gran Via de les Corts Catalanes,116,truck
2025-05-06 13:00:00,Carrer d'Aragó,214,car
2025-05-06 13:15:00,Passeig de Gràcia,128,truck
2025-05-06 13:15:00,Avinguda Diagonal,51,truck
2025-05-06 13:15:00,Carrer de Balmes,392,bus
2025-05-06 13:15:00,Via Laietana,399,truck
2025-05-06 13:15:00,Gran Via de les Corts Catalanes,499,bus
2025-05-06 13:15:00,Carrer d'Aragó,151,motorcycle
2025-05-06 13:30:00,Passeig de Gràcia,219,truck
2025-05-06 13:30:00,Avinguda Diagonal,344,car
2025-05-06 13:30:00,Carrer de Balmes,272,truck
2025-05-06 13:30:00,Via Laietana,484,car
2025-05-06 13:30:00,Gran Via de les Corts Catalanes,492,car
2025-05-06 13:30:00,Carrer d'Aragó,496,motorcycle
2025-05-06 13:45:00,Passeig de Gràcia,413,motorcycle
2025-05-06 13:45:00,Avinguda Diagonal,163,car
2025-05-06 13:45:00,Carrer de Balmes,266,motorcycle
2025-05-06 13:45:00,Via Laietana,363,motorcycle
2025-05-06 13:45:00,Gran Via de les Corts Catalanes,478,motorcycle
2025-05-06 13:45:00,Carrer d'Aragó,422,bus
2025-05-06 14:00:00,Passeig de Gràcia,54,truck
2025-05-06 14:00:00,Avinguda Diagonal,155,car
2025-05-06 14:00:00,Carrer de Balmes,180,bus
2025-05-06 14:00:00,Via Laietana,192,bus
2025-05-06 14:00:00,Gran Via de les Corts Catalanes,82,car
2025-05-06 14:00:00,Carrer d'Aragó,249,car
2025-05-06 14:15:00,Passeig de Gràcia,273,motorcycle
2025-05-06 14:15:00,Avinguda Diagonal,185,motorcycle
2025-05-06 14:15:00,Carrer de Balmes,52,car
2025-05-06 14:15:00,Via Laietana,401,bus
2025-05-06 14:15:00,Gran Via de les Corts Catalanes,198,bus
2025-05-06 14:15:00,Carrer d'Aragó,332,car
2025-05-06 14:30:00,Passeig de Gràcia,101,bus
2025-05-06 14:30:00,Avinguda Diagonal,423,car
2025-05-06 14:30:00,Carrer de Balmes,300,motorcycle
2025-05-06 14:30:00,Via Laietana,203,truck
2025-05-06 14:30:00,Gran Via de les Corts Catalanes,347,motorcycle
2025-05-06 14:30:00,Carrer d'Aragó,475,truck
2025-05-06 14:45:00,Passeig de Gràcia,314,car
2025-05-06 14:45:00,Avinguda Diagonal,350,truck
2025-05-06 14:45:00,Carrer de Balmes,201,car
2025-05-06 14:45:00,Via Laietana,110,bus
2025-05-06 14:45:00,Gran Via de les Corts Catalanes,53,bus
2025-05-06 14:45:00,Carrer d'Aragó,468,car
2025-05-06 15:00:00,Passeig de Gràcia,384,motorcycle
2025-05-06 15:00:00,Avinguda Diagonal,365,motorcycle
2025-05-06 15:00:00,Carrer de Balmes,100,truck
2025-05-06 15:00:00,Via Laietana,112,bus
2025-05-06 15:00:00,Gran Via de les Corts Catalanes,478,truck
2025-05-06 15:00:00,Carrer d'Aragó,412,bus
2025-05-06 15:15:00,Passeig de Gràcia,240,truck
2025-05-06 15:15:00,Avinguda Diagonal,407,truck
2025-05-06 15:15:00,Carrer de Balmes,406,truck
2025-05-06 15:15:00,Via Laietana,118,car
2025-05-06 15:15:00,Gran Via de les Corts Catalanes,216,truck
2025-05-06 15:15:00,Carrer d'Aragó,283,motorcycle
2025-05-06 15:30:00,Passeig de Gràcia,375,bus
2025-05-06 15:30:00,Avinguda Diagonal,170,bus
2025-05-06 15:30:00,Carrer de Balmes,188,car
2025-05-06 15:30:00,Via Laietana,408,bus
2025-05-06 15:30:00,Gran Via de les Corts Catalanes,304,motorcycle
2025-05-06 15:30:00,Carrer d'Aragó,139,bus
2025-05-06 15:45:00,Passeig de Gràcia,432,truck
2025-05-06 15:45:00,Avinguda Diagonal,355,bus
2025-05-06 15:45:00,Carrer de Balmes,73,car
2025-05-06 15:45:00,Via Laietana,94,car
2025-05-06 15:45:00,Gran Via de les Corts Catalanes,218,truck
2025-05-06 15:45:00,Carrer d'Aragó,468,bus
2025-05-06 16:00:00,Passeig de Gràcia,213,motorcycle
2025-05-06 16:00:00,Avinguda Diagonal,477,truck
2025-05-06 16:00:00,Carrer de Balmes,287,motorcycle
2025-05-06 16:00:00,Via Laietana,410,truck
2025-05-06 16:00:00,Gran Via de les Corts Catalanes,255,car
2025-05-06 16:00:00,Carrer d'Aragó,163,car
2025-05-06 16:15:00,Passeig de Gràcia,277,bus
2025-05-06 16:15:00,Avinguda Diagonal,322,car
2025-05-06 16:15:00,Carrer de Balmes,171,car
2025-05-06 16:15:00,Via Laietana,180,bus
2025-05-06 16:15:00,Gran Via de les Corts Catalanes,460,car
2025-05-06 16:15:00,Carrer d'Aragó,411,motorcycle
2025-05-06 16:30:00,Passeig de Gràcia,110,motorcycle
2025-05-06 16:30:00,Avinguda Diagonal,84,bus
2025-05-06 16:30:00,Carrer de Balmes,473,truck
2025-05-06 16:30:00,Via Laietana,141,truck
2025-05-06 16:30:00,Gran Via de les Corts Catalanes,238,bus
2025-05-06 16:30:00,Carrer d'Aragó,404,bus
2025-05-06 16:45:00,Passeig de Gràcia,388,bus
2025-05-06 16:45:00,Avinguda Diagonal,355,truck
2025-05-06 16:45:00,Carrer de Balmes,73,bus
2025-05-06 16:45:00,Via Laietana,427,bus
2025-05-06 16:45:00,Gran Via de les Corts Catalanes,338,motorcycle
2025-05-06 16:45:00,Carrer d'Aragó,276,bus
2025-05-06 17:00:00,Passeig de Gràcia,277,motorcycle
2025-05-06 17:00:00,Avinguda Diagonal,356,car
2025-05-06 17:00:00,Carrer de Balmes,104,truck
2025-05-06 17:00:00,Via Laietana,452,motorcycle
2025-05-06 17:00:00,Gran Via de les Corts Catalanes,353,truck
2025-05-06 17:00:00,Carrer d'Aragó,59,bus
2025-05-06 17:15:00,Passeig de Gràcia,438,bus
2025-05-06 17:15:00,Avinguda Diagonal,289,motorcycle
2025-05-06 17:15:00,Carrer de Balmes,123,motorcycle
2025-05-06 17:15:00,Via Laietana,497,bus
2025-05-06 17:15:00,Gran Via de les Corts Catalanes,216,car
2025-05-06 17:15:00,Carrer d'Aragó,94,motorcycle
2025-05-06 17:30:00,Passeig de Gràcia,50,bus
2025-05-06 17:30:00,Avinguda Diagonal,321,motorcycle
2025-05-06 17:30:00,Carrer de Balmes,69,car
2025-05-06 17:30:00,Via Laietana,499,bus
2025-05-06 17:30:00,Gran Via de les Corts Catalanes,387,truck
2025-05-06 17:30:00,Carrer d'Aragó,142,car
2025-05-06 17:45:00,Passeig de Gràcia,447,truck
2025-05-06 17:45:00,Avinguda Diagonal,153,motorcycle
2025-05-06 17:45:00,Carrer de Balmes,413,motorcycle
2025-05-06 17:45:00,Via Laietana,81,car
2025-05-06 17:45:00,Gran Via de les Corts Catalanes,313,truck
2025-05-06 17:45:00,Carrer d'Aragó,189,motorcycle
2025-05-06 18:00:00,Passeig de Gràcia,271,car
2025-05-06 18:00:00,Avinguda Diagonal,116,truck
2025-05-06 18:00:00,Carrer de Balmes,53,motorcycle
2025-05-06 18:00:00,Via Laietana,193,motorcycle
2025-05-06 18:00:00,Gran Via de les Corts Catalanes,104,car
2025-05-06 18:00:00,Carrer d'Aragó,432,truck
2025-05-06 18:15:00,Passeig de Gràcia,424,motorcycle
2025-05-06 18:15:00,Avinguda Diagonal,345,truck
2025-05-06 18:15:00,Carrer de Balmes,288,car
2025-05-06 18:15:00,Via Laietana,374,bus
2025-05-06 18:15:00,Gran Via de les Corts Catalanes,406,motorcycle
2025-05-06 18:15:00,Carrer d'Aragó,74,truck
2025-05-06 18:30:00,Passeig de Gràcia,158,motorcycle
2025-05-06 18:30:00,Avinguda Diagonal,433,bus
2025-05-06 18:30:00,Carrer de Balmes,474,truck
2025-05-06 18:30:00,Via Laietana,312,bus
2025-05-06 18:30:00,Gran Via de les Corts Catalanes,425,motorcycle
2025-05-06 18:30:00,Carrer d'Aragó,312,car
2025-05-06 18:45:00,Passeig de Gràcia,329,bus
2025-05-06 18:45:00,Avinguda Diagonal,447,truck
2025-05-06 18:45:00,Carrer de Balmes,344,motorcycle
2025-05-06 18:45:00,Via Laietana,252,truck
2025-05-06 18:45:00,Gran Via de les Corts Catalanes,76,car
2025-05-06 18:45:00,Carrer d'Aragó,380,car
2025-05-06 19:00:00,Passeig de Gràcia,290,truck
2025-05-06 19:00:00,Avinguda Diagonal,304,bus
2025-05-06 19:00:00,Carrer de Balmes,365,bus
2025-05-06 19:00:00,Via Laietana,450,bus
2025-05-06 19:00:00,Gran Via de les Corts Catalanes,210,motorcycle
2025-05-06 19:00:00,Carrer d'Aragó,400,bus
2025-05-06 19:15:00,Passeig de Gràcia,495,bus
2025-05-06 19:15:00,Avinguda Diagonal,191,car
2025-05-06 19:15:00,Carrer de Balmes,485,car
2025-05-06 19:15:00,Via Laietana,281,motorcycle
2025-05-06 19:15:00,Gran Via de les Corts Catalanes,347,truck
2025-05-06 19:15:00,Carrer d'Aragó,430,motorcycle
2025-05-06 19:30:00,Passeig de Gràcia,119,motorcycle
2025-05-06 19:30:00,Avinguda Diagonal,377,bus
2025-05-06 19:30:00,Carrer de Balmes,195,truck
2025-05-06 19:30:00,Via Laietana,202,motorcycle
2025-05-06 19:30:00,Gran Via de les Corts Catalanes,475,bus
