timestamp,street_name,vehicle_count,vehicle_type
2025-05-06 04:15:00,Via del Corso,196,truck
2025-05-06 04:15:00,Via Nazionale,82,bus
2025-05-06 04:15:00,Via dei Fori Imperiali,141,car
2025-05-06 04:15:00,Via Appia Nuova,471,truck
2025-05-06 04:15:00,Via Tuscolana,236,car
2025-05-06 04:15:00,Via del Tritone,378,truck
2025-05-06 04:30:00,Via del Corso,498,truck
2025-05-06 04:30:00,Via Nazionale,219,car
2025-05-06 04:30:00,Via dei Fori Imperiali,446,motorcycle
2025-05-06 04:30:00,Via Appia Nuova,432,truck
2025-05-06 04:30:00,Via Tuscolana,323,car
2025-05-06 04:30:00,Via del Tritone,491,motorcycle
2025-05-06 04:45:00,Via del Corso,283,truck
2025-05-06 04:45:00,Via Nazionale,429,motorcycle
2025-05-06 04:45:00,Via dei Fori Imperiali,367,motorcycle
2025-05-06 04:45:00,Via Appia Nuova,452,motorcycle
2025-05-06 04:45:00,Via Tuscolana,448,bus
2025-05-06 04:45:00,Via del Tritone,86,car
2025-05-06 05:00:00,Via del Corso,477,car
2025-05-06 05:00:00,Via Nazionale,86,truck
2025-05-06 05:00:00,Via dei Fori Imperiali,309,truck
2025-05-06 05:00:00,Via Appia Nuova,412,bus
2025-05-06 05:00:00,Via Tuscolana,189,truck
2025-05-06 05:00:00,Via del Tritone,81,motorcycle
2025-05-06 05:15:00,Via del Corso,371,truck
2025-05-06 05:15:00,Via Nazionale,485,car
2025-05-06 05:15:00,Via dei Fori Imperiali,61,truck
2025-05-06 05:15:00,Via Appia Nuova,405,motorcycle
2025-05-06 05:15:00,Via Tuscolana,487,car
2025-05-06 05:15:00,Via del Tritone,427,car
2025-05-06 05:30:00,Via del Corso,223,truck
2025-05-06 05:30:00,Via Nazionale,303,motorcycle
2025-05-06 05:30:00,Via dei Fori Imperiali,369,bus
2025-05-06 05:30:00,Via Appia Nuova,83,motorcycle
2025-05-06 05:30:00,Via Tuscolana,233,truck
2025-05-06 05:30:00,Via del Tritone,326,bus
2025-05-06 05:45:00,Via del Corso,208,bus
2025-05-06 05:45:00,Via Nazionale,197,car
2025-05-06 05:45:00,Via dei Fori Imperiali,245,bus
2025-05-06 05:45:00,Via Appia Nuova,407,motorcycle
2025-05-06 05:45:00,Via Tuscolana,499,motorcycle
2025-05-06 05:45:00,Via del Tritone,273,motorcycle
2025-05-06 06:00:00,Via del Corso,351,car
2025-05-06 06:00:00,Via Nazionale,158,truck
2025-05-06 06:00:00,Via dei Fori Imperiali,422,truck
2025-05-06 06:00:00,Via Appia Nuova,409,bus
2025-05-06 06:00:00,Via Tuscolana,336,car
2025-05-06 06:00:00,Via del Tritone,346,bus
2025-05-06 06:15:00,Via del Corso,496,car
2025-05-06 06:15:00,Via Nazionale,59,car
2025-05-06 06:15:00,Via dei Fori Imperiali,100,bus
2025-05-06 06:15:00,Via Appia Nuova,407,motorcycle
2025-05-06 06:15:00,Via Tuscolana,355,truck
2025-05-06 06:15:00,Via del Tritone,396,bus
2025-05-06 06:30:00,Via del Corso,187,car
2025-05-06 06:30:00,Via Nazionale,350,truck
2025-05-06 06:30:00,Via dei Fori Imperiali,139,car
2025-05-06 06:30:00,Via Appia Nuova,357,truck
2025-05-06 06:30:00,Via Tuscolana,268,bus
2025-05-06 06:30:00,Via del Tritone,352,bus
2025-05-06 06:45:00,Via del Corso,211,truck
2025-05-06 06:45:00,Via Nazionale,169,motorcycle
2025-05-06 06:45:00,Via dei Fori Imperiali,265,truck
2025-05-06 06:45:00,Via Appia Nuova,258,bus
2025-05-06 06:45:00,Via Tuscolana,152,motorcycle
2025-05-06 06:45:00,Via del Tritone,490,motorcycle
2025-05-06 07:00:00,Via del Corso,483,car
2025-05-06 07:00:00,Via Nazionale,212,motorcycle
2025-05-06 07:00:00,Via dei Fori Imperiali,405,truck
2025-05-06 07:00:00,Via Appia Nuova,304,car
2025-05-06 07:00:00,Via Tuscolana,149,motorcycle
2025-05-06 07:00:00,Via del Tritone,121,motorcycle
2025-05-06 07:15:00,Via del Corso,118,car
2025-05-06 07:15:00,Via Nazionale,288,truck
2025-05-06 07:15:00,Via dei Fori Imperiali,359,truck
2025-05-06 07:15:00,Via Appia Nuova,394,car
2025-05-06 07:15:00,Via Tuscolana,460,bus
2025-05-06 07:15:00,Via del Tritone,207,motorcycle
2025-05-06 07:30:00,Via del Corso,496,bus
2025-05-06 07:30:00,Via Nazionale,289,motorcycle
2025-05-06 07:30:00,Via dei Fori Imperiali,357,truck
2025-05-06 07:30:00,Via Appia Nuova,482,truck
2025-05-06 07:30:00,Via Tuscolana,218,motorcycle
2025-05-06 07:30:00,Via del Tritone,143,motorcycle
2025-05-06 07:45:00,Via del Corso,75,bus
2025-05-06 07:45:00,Via Nazionale,195,car
2025-05-06 07:45:00,Via dei Fori Imperiali,369,truck
2025-05-06 07:45:00,Via Appia Nuova,230,truck
2025-05-06 07:45:00,Via Tuscolana,449,truck
2025-05-06 07:45:00,Via del Tritone,320,car
2025-05-06 08:00:00,Via del Corso,167,car
2025-05-06 08:00:00,Via Nazionale,340,car
2025-05-06 08:00:00,Via dei Fori Imperiali,129,bus
2025-05-06 08:00:00,Via Appia Nuova,380,truck
2025-05-06 08:00:00,Via Tuscolana,238,truck
2025-05-06 08:00:00,Via del Tritone,177,bus
2025-05-06 08:15:00,Via del Corso,333,bus
2025-05-06 08:15:00,Via Nazionale,276,car
2025-05-06 08:15:00,Via dei Fori Imperiali,125,bus
2025-05-06 08:15:00,Via Appia Nuova,204,motorcycle
2025-05-06 08:15:00,Via Tuscolana,297,motorcycle
2025-05-06 08:15:00,Via del Tritone,371,truck
2025-05-06 08:30:00,Via del Corso,271,bus
2025-05-06 08:30:00,Via Nazionale,260,bus
2025-05-06 08:30:00,Via dei Fori Imperiali,488,bus
2025-05-06 08:30:00,Via Appia Nuova,471,car
2025-05-06 08:30:00,Via Tuscolana,233,truck
2025-05-06 08:30:00,Via del Tritone,315,bus
2025-05-06 08:45:00,Via del Corso,171,car
2025-05-06 08:45:00,Via Nazionale,203,bus
2025-05-06 08:45:00,Via dei Fori Imperiali,174,bus
2025-05-06 08:45:00,Via Appia Nuova,126,bus
2025-05-06 08:45:00,Via Tuscolana,264,bus
2025-05-06 08:45:00,Via del Tritone,435,bus
2025-05-06 09:00:00,Via del Corso,131,truck
2025-05-06 09:00:00,Via Nazionale,70,truck
2025-05-06 09:00:00,Via dei Fori Imperiali,363,bus
2025-05-06 09:00:00,Via Appia Nuova,337,car
2025-05-06 09:00:00,Via Tuscolana,230,truck
2025-05-06 09:00:00,Via del Tritone,451,truck
2025-05-06 09:15:00,Via del Corso,102,bus
2025-05-06 09:15:00,Via Nazionale,200,truck
2025-05-06 09:15:00,Via dei Fori Imperiali,454,motorcycle
2025-05-06 09:15:00,Via Appia Nuova,324,truck
2025-05-06 09:15:00,Via Tuscolana,477,motorcycle
2025-05-06 09:15:00,Via del Tritone,377,truck
2025-05-06 09:30:00,Via del Corso,214,bus
2025-05-06 09:30:00,Via Nazionale,451,bus
2025-05-06 09:30:00,Via dei Fori Imperiali,322,truck
2025-05-06 09:30:00,Via Appia Nuova,325,bus
2025-05-06 09:30:00,Via Tuscolana,494,truck
2025-05-06 09:30:00,Via del Tritone,95,bus
2025-05-06 09:45:00,Via del Corso,359,bus
2025-05-06 09:45:00,Via Nazionale,283,bus
2025-05-06 09:45:00,Via dei Fori Imperiali,294,motorcycle
2025-05-06 09:45:00,Via Appia Nuova,302,motorcycle
2025-05-06 09:45:00,Via Tuscolana,62,truck
2025-05-06 09:45:00,Via del Tritone,444,bus
2025-05-06 10:00:00,Via del Corso,194,car
2025-05-06 10:00:00,Via Nazionale,485,car
2025-05-06 10:00:00,Via dei Fori Imperiali,104,bus
2025-05-06 10:00:00,Via Appia Nuova,149,truck
2025-05-06 10:00:00,Via Tuscolana,438,car
2025-05-06 10:00:00,Via del Tritone,212,bus
2025-05-06 10:15:00,Via del Corso,319,car
2025-05-06 10:15:00,Via Nazionale,164,motorcycle
2025-05-06 10:15:00,Via dei Fori Imperiali,134,car
2025-05-06 10:15:00,Via Appia Nuova,301,motorcycle
2025-05-06 10:15:00,Via Tuscolana,336,bus
2025-05-06 10:15:00,Via del Tritone,202,car
2025-05-06 10:30:00,Via del Corso,432,bus
2025-05-06 10:30:00,Via Nazionale,469,car
2025-05-06 10:30:00,Via dei Fori Imperiali,237,motorcycle
2025-05-06 10:30:00,Via Appia Nuova,335,truck
2025-05-06 10:30:00,Via Tuscolana,335,motorcycle
2025-05-06 10:30:00,Via del Tritone,422,car
2025-05-06 10:45:00,Via del Corso,293,bus
2025-05-06 10:45:00,Via Nazionale,323,bus
2025-05-06 10:45:00,Via dei Fori Imperiali,463,truck
2025-05-06 10:45:00,Via Appia Nuova,340,motorcycle
2025-05-06 10:45:00,Via Tuscolana,285,bus
2025-05-06 10:45:00,Via del Tritone,220,bus
2025-05-06 11:00:00,Via del Corso,122,truck
2025-05-06 11:00:00,Via Nazionale,403,truck
2025-05-06 11:00:00,Via dei Fori Imperiali,485,truck
2025-05-06 11:00:00,Via Appia Nuova,208,motorcycle
2025-05-06 11:00:00,Via Tuscolana,433,truck
2025-05-06 11:00:00,Via del Tritone,475,car
2025-05-06 11:15:00,Via del Corso,402,car
2025-05-06 11:15:00,Via Nazionale,289,truck
2025-05-06 11:15:00,Via dei Fori Imperiali,303,bus
2025-05-06 11:15:00,Via Appia Nuova,391,bus
2025-05-06 11:15:00,Via Tuscolana,441,truck
2025-05-06 11:15:00,Via del Tritone,241,truck
2025-05-06 11:30:00,Via del Corso,352,bus
2025-05-06 11:30:00,Via Nazionale,138,bus
2025-05-06 11:30:00,Via dei Fori Imperiali,342,motorcycle
2025-05-06 11:30:00,Via Appia Nuova,143,truck
2025-05-06 11:30:00,Via Tuscolana,278,bus
2025-05-06 11:30:00,Via del Tritone,102,car
2025-05-06 11:45:00,Via del Corso,395,car
2025-05-06 11:45:00,Via Nazionale,475,truck
2025-05-06 11:45:00,Via dei Fori Imperiali,105,truck
2025-05-06 11:45:00,Via Appia Nuova,340,bus
2025-05-06 11:45:00,Via Tuscolana,487,car
2025-05-06 11:45:00,Via del Tritone,105,motorcycle
2025-05-06 12:00:00,Via del Corso,292,truck
2025-05-06 12:00:00,Via Nazionale,276,bus
2025-05-06 12:00:00,Via dei Fori Imperiali,391,motorcycle
2025-05-06 12:00:00,Via Appia Nuova,270,truck
2025-05-06 12:00:00,Via Tuscolana,484,truck
2025-05-06 12:00:00,Via del Tritone,72,truck
2025-05-06 12:15:00,Via del Corso,98,bus
2025-05-06 12:15:00,Via Nazionale,187,bus
2025-05-06 12:15:00,Via dei Fori Imperiali,116,truck
2025-05-06 12:15:00,Via Appia Nuova,322,truck
2025-05-06 12:15:00,Via Tuscolana,378,bus
2025-05-06 12:15:00,Via del Tritone,399,motorcycle
2025-05-06 12:30:00,Via del Corso,219,bus
2025-05-06 12:30:00,Via Nazionale,472,truck
2025-05-06 12:30:00,Via dei Fori Imperiali,288,bus
2025-05-06 12:30:00,Via Appia Nuova,51,truck
2025-05-06 12:30:00,Via Tuscolana,378,motorcycle
2025-05-06 12:30:00,Via del Tritone,385,car
2025-05-06 12:45:00,Via del Corso,244,truck
2025-05-06 12:45:00,Via Nazionale,430,car
2025-05-06 12:45:00,Via dei Fori Imperiali,357,truck
2025-05-06 12:45:00,Via Appia Nuova,134,motorcycle
2025-05-06 12:45:00,Via Tuscolana,222,car
2025-05-06 12:45:00,Via del Tritone,235,bus
2025-05-06 13:00:00,Via del Corso,423,bus
2025-05-06 13:00:00,Via Nazionale,126,truck
2025-05-06 13:00:00,Via dei Fori Imperiali,77,bus
2025-05-06 13:00:00,Via Appia Nuova,230,car
2025-05-06 13:00:00,Via Tuscolana,406,bus
2025-05-06 13:00:00,Via del Tritone,132,bus
2025-05-06 13:15:00,Via del Corso,257,motorcycle
2025-05-06 13:15:00,Via Nazionale,156,motorcycle
2025-05-06 13:15:00,Via dei Fori Imperiali,99,car
2025-05-06 13:15:00,Via Appia Nuova,346,motorcycle
2025-05-06 13:15:00,Via Tuscolana,189,car
2025-05-06 13:15:00,Via del Tritone,135,bus
2025-05-06 13:30:00,Via del Corso,350,bus
2025-05-06 13:30:00,Via Nazionale,248,car
2025-05-06 13:30:00,Via dei Fori Imperiali,355,car
2025-05-06 13:30:00,Via Appia Nuova,112,car
2025-05-06 13:30:00,Via Tuscolana,449,truck
2025-05-06 13:30:00,Via del Tritone,347,car
2025-05-06 13:45:00,Via del Corso,352,motorcycle
2025-05-06 13:45:00,Via Nazionale,471,bus
2025-05-06 13:45:00,Via dei Fori Imperiali,496,truck
2025-05-06 13:45:00,Via Appia Nuova,269,bus
2025-05-06 13:45:00,Via Tuscolana,108,car
2025-05-06 13:45:00,Via del Tritone,446,car
2025-05-06 14:00:00,Via del Corso,281,truck
2025-05-06 14:00:00,Via Nazionale,156,bus
2025-05-06 14:00:00,Via dei Fori Imperiali,385,motorcycle
2025-05-06 14:00:00,Via Appia Nuova,250,car
2025-05-06 14:00:00,Via Tuscolana,169,car
2025-05-06 14:00:00,Via del Tritone,340,car
2025-05-06 14:15:00,Via del Corso,112,truck
2025-05-06 14:15:00,Via Nazionale,484,car
2025-05-06 14:15:00,Via dei Fori Imperiali,303,car
2025-05-06 14:15:00,Via Appia Nuova,317,motorcycle
2025-05-06 14:15:00,Via Tuscolana,96,car
2025-05-06 14:15:00,Via del Tritone,168,motorcycle
2025-05-06 14:30:00,Via del Corso,464,truck
2025-05-06 14:30:00,Via Nazionale,462,car
2025-05-06 14:30:00,Via dei Fori Imperiali,165,bus
2025-05-06 14:30:00,Via Appia Nuova,279,truck
2025-05-06 14:30:00,Via Tuscolana,104,car
2025-05-06 14:30:00,Via del Tritone,163,truck
2025-05-06 14:45:00,Via del Corso,432,motorcycle
2025-05-06 14:45:00,Via Nazionale,449,car
2025-05-06 14:45:00,Via dei Fori Imperiali,296,car
2025-05-06 14:45:00,Via Appia Nuova,312,bus
2025-05-06 14:45:00,Via Tuscolana,249,car
2025-05-06 14:45:00,Via del Tritone,244,motorcycle
2025-05-06 15:00:00,Via del Corso,108,bus
2025-05-06 15:00:00,Via Nazionale,322,car
2025-05-06 15:00:00,Via dei Fori Imperiali,236,truck
2025-05-06 15:00:00,Via Appia Nuova,144,car
2025-05-06 15:00:00,Via Tuscolana,408,car
2025-05-06 15:00:00,Via del Tritone,65,motorcycle
2025-05-06 15:15:00,Via del Corso,397,truck
2025-05-06 15:15:00,Via Nazionale,446,bus
2025-05-06 15:15:00,Via dei Fori Imperiali,498,bus
2025-05-06 15:15:00,Via Appia Nuova,313,truck
2025-05-06 15:15:00,Via Tuscolana,497,car
2025-05-06 15:15:00,Via del Tritone,466,car
2025-05-06 15:30:00,Via del Corso,273,truck
2025-05-06 15:30:00,Via Nazionale,93,truck
2025-05-06 15:30:00,Via dei Fori Imperiali,312,car
2025-05-06 15:30:00,Via Appia Nuova,261,bus
2025-05-06 15:30:00,Via Tuscolana,68,bus
2025-05-06 15:30:00,Via del Tritone,342,motorcycle
2025-05-06 15:45:00,Via del Corso,173,motorcycle
2025-05-06 15:45:00,Via Nazionale,220,car
2025-05-06 15:45:00,Via dei Fori Imperiali,326,truck
2025-05-06 15:45:00,Via Appia Nuova,367,car
2025-05-06 15:45:00,Via Tuscolana,155,car
2025-05-06 15:45:00,Via del Tritone,109,motorcycle
2025-05-06 16:00:00,Via del Corso,54,car
2025-05-06 16:00:00,Via Nazionale,347,car
2025-05-06 16:00:00,Via dei Fori Imperiali,256,motorcycle
2025-05-06 16:00:00,Via Appia Nuova,247,motorcycle
2025-05-06 16:00:00,Via Tuscolana,224,car
2025-05-06 16:00:00,Via del Tritone,481,bus
2025-05-06 16:15:00,Via del Corso,257,truck
2025-05-06 16:15:00,Via Nazionale,179,bus
2025-05-06 16:15:00,Via dei Fori Imperiali,222,bus
2025-05-06 16:15:00,Via Appia Nuova,150,car
2025-05-06 16:15:00,Via Tuscolana,399,car
2025-05-06 16:15:00,Via del Tritone,365,car
2025-05-06 16:30:00,Via del Corso,186,truck
2025-05-06 16:30:00,Via Nazionale,341,bus
2025-05-06 16:30:00,Via dei Fori Imperiali,253,bus
2025-05-06 16:30:00,Via Appia Nuova,331,bus
2025-05-06 16:30:00,Via Tuscolana,98,truck
2025-05-06 16:30:00,Via del Tritone,292,motorcycle
2025-05-06 16:45:00,Via del Corso,464,truck
2025-05-06 16:45:00,Via Nazionale,300,bus
2025-05-06 16:45:00,Via dei Fori Imperiali,478,bus
2025-05-06 16:45:00,Via Appia Nuova,460,bus
2025-05-06 16:45:00,Via Tuscolana,318,car
2025-05-06 16:45:00,Via del Tritone,194,truck
2025-05-06 17:00:00,Via del Corso,53,truck
2025-05-06 17:00:00,Via Nazionale,148,bus
2025-05-06 17:00:00,Via dei Fori Imperiali,228,truck
2025-05-06 17:00:00,Via Appia Nuova,298,bus
2025-05-06 17:00:00,Via Tuscolana,444,motorcycle
2025-05-06 17:00:00,Via del Tritone,390,motorcycle
2025-05-06 17:15:00,Via del Corso,137,car
2025-05-06 17:15:00,Via Nazionale,259,motorcycle
2025-05-06 17:15:00,Via dei Fori Imperiali,323,bus
2025-05-06 17:15:00,Via Appia Nuova,231,bus
2025-05-06 17:15:00,Via Tuscolana,438,motorcycle
2025-05-06 17:15:00,Via del Tritone,481,motorcycle
2025-05-06 17:30:00,Via del Corso,52,bus
2025-05-06 17:30:00,Via Nazionale,308,motorcycle
2025-05-06 17:30:00,Via dei Fori Imperiali,333,car
2025-05-06 17:30:00,Via Appia Nuova,281,motorcycle
2025-05-06 17:30:00,Via Tuscolana,159,car
2025-05-06 17:30:00,Via del Tritone,128,motorcycle
2025-05-06 17:45:00,Via del Corso,190,car
2025-05-06 17:45:00,Via Nazionale,313,truck
2025-05-06 17:45:00,Via dei Fori Imperiali,98,bus
2025-05-06 17:45:00,Via Appia Nuova,343,bus
2025-05-06 17:45:00,Via Tuscolana,384,car
2025-05-06 17:45:00,Via del Tritone,256,bus
2025-05-06 18:00:00,Via del Corso,480,bus
2025-05-06 18:00:00,Via Nazionale,355,motorcycle
2025-05-06 18:00:00,Via dei Fori Imperiali,168,car
2025-05-06 18:00:00,Via Appia Nuova,323,motorcycle
2025-05-06 18:00:00,Via Tuscolana,377,car
2025-05-06 18:00:00,Via del Tritone,370,motorcycle
2025-05-06 18:15:00,Via del Corso,355,truck
2025-05-06 18:15:00,Via Nazionale,147,bus
2025-05-06 18:15:00,Via dei Fori Imperiali,107,motorcycle
2025-05-06 18:15:00,Via Appia Nuova,418,car
2025-05-06 18:15:00,Via Tuscolana,454,bus
2025-05-06 18:15:00,Via del Tritone,309,motorcycle
2025-05-06 18:30:00,Via del Corso,81,bus
2025-05-06 18:30:00,Via Nazionale,495,car
2025-05-06 18:30:00,Via dei Fori Imperiali,220,bus
2025-05-06 18:30:00,Via Appia Nuova,308,car
2025-05-06 18:30:00,Via Tuscolana,203,motorcycle
2025-05-06 18:30:00,Via del Tritone,346,car
2025-05-06 18:45:00,Via del Corso,129,truck
2025-05-06 18:45:00,Via Nazionale,239,car
2025-05-06 18:45:00,Via dei Fori Imperiali,221,motorcycle
2025-05-06 18:45:00,Via Appia Nuova,224,truck
2025-05-06 18:45:00,Via Tuscolana,312,car
2025-05-06 18:45:00,Via del Tritone,349,car
2025-05-06 19:00:00,Via del Corso,234,bus
2025-05-06 19:00:00,Via Nazionale,341,car
2025-05-06 19:00:00,Via dei Fori Imperiali,445,truck
2025-05-06 19:00:00,Via Appia Nuova,320,car
2025-05-06 19:00:00,Via Tuscolana,432,car
2025-05-06 19:00:00,Via del Tritone,181,car
2025-05-06 19:15:00,Via del Corso,421,car
2025-05-06 19:15:00,Via Nazionale,442,car
2025-05-06 19:15:00,Via dei Fori Imperiali,356,motorcycle
2025-05-06 19:15:00,Via Appia Nuova,361,truck
2025-05-06 19:15:00,Via Tuscolana,350,truck
2025-05-06 19:15:00,Via del Tritone,397,motorcycle
2025-05-06 19:30:00,Via del Corso,131,bus
2025-05-06 19:30:00,Via Nazionale,336,bus
2025-05-06 19:30:00,Via dei Fori Imperiali,465,car
2025-05-06 19:30:00,Via Appia Nuova,416,bus
2025-05-06 19:30:00,Via Tuscolana,58,truck
2025-05-06 19:30:00,Via del Tritone,475,truck
2025-05-06 19:45:00,Via del Corso,486,motorcycle
2025-05-06 19:45:00,Via Nazionale,155,truck
2025-05-06 19:45:00,Via dei Fori Imperiali,246,car
2025-05-06 19:45:00,Via Appia Nuova,334,car
2025-05-06 19:45:00,Via Tuscolana,310,truck
2025-05-06 19:45:00,Via del Tritone,324,motorcycle
2025-05-06 20:00:00,Via del Corso,142,truck
2025-05-06 20:00:00,Via Nazionale,324,bus
2025-05-06 20:00:00,Via dei Fori Imperiali,256,bus
2025-05-06 20:00:00,Via Appia Nuova,256,motorcycle
2025-05-06 20:00:00,Via Tuscolana,238,bus
2025-05-06 20:00:00,Via del Tritone,395,motorcycle
2025-05-06 20:15:00,Via del Corso,433,truck
2025-05-06 20:15:00,Via Nazionale,80,truck
2025-05-06 20:15:00,Via dei Fori Imperiali,405,motorcycle
2025-05-06 20:15:00,Via Appia Nuova,161,motorcycle
2025-05-06 20:15:00,Via Tuscolana,435,bus
2025-05-06 20:15:00,Via del Tritone,315,car
2025-05-06 20:30:00,Via del Corso,56,car
2025-05-06 20:30:00,Via Nazionale,378,bus
2025-05-06 20:30:00,Via dei Fori Imperiali,331,car
2025-05-06 20:30:00,Via Appia Nuova,258,bus
2025-05-06 20:30:00,Via Tuscolana,332,bus
2025-05-06 20:30:00,Via del Tritone,82,motorcycle
2025-05-06 20:45:00,Via del Corso,227,car
2025-05-06 20:45:00,Via Nazionale,92,motorcycle
2025-05-06 20:45:00,Via dei Fori Imperiali,491,truck
2025-05-06 20:45:00,Via Appia Nuova,368,truck
2025-05-06 20:45:00,Via Tuscolana,102,motorcycle
2025-05-06 20:45:00,Via del Tritone,175,truck
2025-05-06 21:00:00,Via del Corso,74,motorcycle
2025-05-06 21:00:00,Via Nazionale,310,truck
